interval_start_local,HB_NORTH,time_hour,time_dayofweek,time_is_weekend,time_hour_sin,time_hour_cos,weather_temp_7d_mean,weather_temp_anom,weather_temp_f_lag1,weather_CDD65_lag1,weather_HDD65_lag1,weather_dewpoint_C_lag1,weather_deltaT_dew_C_lag1,weather_slp_hPa_lag1,weather_windspd_ms_lag1,weather_temp_f_lag2,weather_CDD65_lag2,weather_HDD65_lag2,weather_dewpoint_C_lag2,weather_deltaT_dew_C_lag2,weather_slp_hPa_lag2,weather_windspd_ms_lag2,weather_temp_f_lag4,weather_CDD65_lag4,weather_HDD65_lag4,weather_dewpoint_C_lag4,weather_deltaT_dew_C_lag4,weather_slp_hPa_lag4,weather_windspd_ms_lag4,weather_temp_f_lag12,weather_CDD65_lag12,weather_HDD65_lag12,weather_dewpoint_C_lag12,weather_deltaT_dew_C_lag12,weather_slp_hPa_lag12,weather_windspd_ms_lag12,weather_temp_f_lag24,weather_CDD65_lag24,weather_HDD65_lag24,weather_dewpoint_C_lag24,weather_deltaT_dew_C_lag24,weather_slp_hPa_lag24,weather_windspd_ms_lag24,load_ramp_hist,load_rolling_6h_hist,load_rolling_24h_hist,load_vol_24h_hist,load_system_lag1,load_system_lag2,load_system_lag4,load_system_lag12,load_system_lag24,solar_share_centerwest,solar_share_northwest,solar_share_fareast,solar_share_southeast,solar_share_centereast,solar_system_wide_lag1,solar_centerwest_lag1,solar_northwest_lag1,solar_fareast_lag1,solar_southeast_lag1,solar_centereast_lag1,solar_total_regions_lag1,solar_system_wide_lag2,solar_centerwest_lag2,solar_northwest_lag2,solar_fareast_lag2,solar_southeast_lag2,solar_centereast_lag2,solar_total_regions_lag2,solar_system_wide_lag4,solar_centerwest_lag4,solar_northwest_lag4,solar_fareast_lag4,solar_southeast_lag4,solar_centereast_lag4,solar_total_regions_lag4,solar_system_wide_lag12,solar_centerwest_lag12,solar_northwest_lag12,solar_fareast_lag12,solar_southeast_lag12,solar_centereast_lag12,solar_total_regions_lag12,solar_system_wide_lag24,solar_centerwest_lag24,solar_northwest_lag24,solar_fareast_lag24,solar_southeast_lag24,solar_centereast_lag24,solar_total_regions_lag24,wind_share_lz_south_houston,wind_share_lz_west,wind_share_lz_north,wind_system_wide_lag1,wind_lz_south_houston_lag1,wind_lz_west_lag1,wind_lz_north_lag1,wind_total_regions_lag1,wind_system_wide_lag2,wind_lz_south_houston_lag2,wind_lz_west_lag2,wind_lz_north_lag2,wind_total_regions_lag2,wind_system_wide_lag4,wind_lz_south_houston_lag4,wind_lz_west_lag4,wind_lz_north_lag4,wind_total_regions_lag4,wind_system_wide_lag12,wind_lz_south_houston_lag12,wind_lz_west_lag12,wind_lz_north_lag12,wind_total_regions_lag12,wind_system_wide_lag24,wind_lz_south_houston_lag24,wind_lz_west_lag24,wind_lz_north_lag24,wind_total_regions_lag24,price_ramp_hist,price_rolling_6h_hist,price_rolling_24h_hist,price_vol_24h_hist,price_lag1,price_lag2,price_lag4,price_lag12,price_lag24,is_90th_percentile
2023-08-04 19:00:00,1103.75,19,4,0,-0.9659258262890684,0.2588190451025203,93.61410714285714,5.8858928571428635,99.5,34.5,0.0,20.25,17.25,1011.65,3.1,98.96,33.96000000000001,0.0,21.1,16.1,1012.1,3.6,92.48,27.47999999999999,0.0,21.95,11.649999999999997,1012.8,5.4,91.04,26.039999999999992,0.0,20.0,12.799999999999995,1010.9,8.2,102.02,37.02,0.0,17.2,21.7,1012.2,2.6,-3625.25,75145.18055555556,69867.46180555555,10093.840503639523,67932.0,71557.25,76374.08333333333,77650.0,63767.166666666664,0.4135699903416439,0.0602460425295071,0.3193027976492543,0.0529449801103344,0.1539361893692602,9409.2,1931.32,341.53,2790.29,347.46,1051.86,6462.459999999999,11399.64,2128.29,329.77,3648.8,439.27,1254.93,7801.060000000001,12487.85,2346.34,413.74,3816.28,541.21,1388.16,8505.730000000001,1722.16,312.69,50.45,743.96,66.87,246.99,1420.9599999999998,4448.23,1025.43,189.3,944.96,131.24,394.41,2685.34,0.531202072693161,0.4009302837010218,0.0678676436058172,7451.5,4743.82,2245.44,462.24,7451.5,6739.45,4633.63,1772.34,333.48,6739.450000000001,6316.71,4722.36,1382.74,211.61,6316.709999999999,14739.05,2752.01,10695.62,1291.42,14739.05,11534.82,5359.49,5121.51,1053.82,11534.82,-1583.84,801.71,241.5,493.3023320527639,637.29,2221.13,382.23,20.98,82.94,1
2023-08-04 20:00:00,772.81,20,4,0,-0.8660254037844386,0.5000000000000001,93.64410714285714,8.375892857142858,102.02,37.02,0.0,18.9,20.0,1010.5,3.1,99.5,34.5,0.0,20.25,17.25,1011.65,3.1,98.06,33.06,0.0,21.1,15.6,1012.6,5.7,89.06,24.06,0.0,20.6,11.099999999999998,1011.0,8.2,104.0,39.0,0.0,16.7,23.3,1011.3,6.7,-3695.25,72272.48611111111,69887.02777777778,10081.949641935922,64236.75,67932.0,74719.66666666667,80537.33333333333,60811.333333333336,0.7384059659752973,0.064437194127243,0.0859939408063388,0.0299463994406898,0.0812164996504311,4210.99,1010.55,147.21,780.21,129.37,376.14,2443.48,9409.2,1931.32,341.53,2790.29,347.46,1051.86,6462.459999999999,12119.38,2255.54,395.74,3964.22,498.57,1341.95,8456.02,8160.95,1610.68,230.77,2620.85,348.11,966.22,5776.63,408.63,77.29,13.08,182.23,3.05,7.32,282.97,0.451071342786191,0.4756841406467207,0.0732445165670882,8730.67,4637.75,3500.39,592.53,8730.67,7451.5,4743.82,2245.44,462.24,7451.5,6656.82,4878.15,1525.71,252.96,6656.82,12602.49,2701.28,8863.68,1037.53,12602.490000000002,12410.56,5131.52,6174.0,1105.04,12410.56,466.46,970.5283333333332,284.03375,522.1985421258559,1103.75,637.29,981.21,20.31,524.57,1
2023-08-06 19:00:00,652.17,19,6,1,-0.9659258262890684,0.2588190451025203,94.65821428571428,4.391785714285717,99.05,34.05,0.0,19.15,18.1,1013.3,4.85,98.06,33.06,0.0,18.9,17.800000000000004,1013.8,5.1,91.49,26.489999999999995,0.0,18.9,14.15,1014.75,2.85,89.96000000000001,24.960000000000008,0.0,18.9,13.300000000000004,1009.6,6.7,104.0,39.0,0.0,18.9,21.1,1011.7,2.6,-3908.083333333329,74474.02777777778,67615.06944444445,10610.688087035503,66461.75,70369.83333333333,75869.0,72790.5,63658.416666666664,0.3853082116698509,0.0661658441424793,0.3328605497116318,0.0550517004550356,0.1606136940210023,9640.31,1823.96,344.98,2777.84,437.27,1026.7,6410.750000000001,11813.21,2140.71,401.86,3732.83,553.4,1264.38,8093.179999999999,12593.96,2255.5,434.54,3887.57,582.99,1368.28,8528.880000000001,1426.65,255.64,27.86,609.86,60.83,163.01,1117.2,3974.44,388.58,110.64,762.55,183.54,316.83,1762.14,0.4603535546090638,0.4802307890618474,0.0594156563290886,10912.95,5519.82,4751.75,641.38,10912.95,10942.08,5462.99,4754.9,724.19,10942.08,10561.96,5176.68,4784.05,601.23,10561.96,13939.97,2547.3,10165.43,1227.24,13939.97,15091.36,5287.52,9010.42,793.42,15091.36,-21.659999999999997,42.93999999999992,29.534583333333355,18.58405791300528,45.44,67.1,37.14,18.04,73.23,1
2023-08-06 20:00:00,1267.11,20,6,1,-0.8660254037844386,0.5000000000000001,94.65821428571428,7.361785714285716,102.02,37.02,0.0,18.9,20.0,1011.8,5.1,99.05,34.05,0.0,19.15,18.1,1013.3,4.85,95.0,30.0,0.0,18.3,16.7,1014.5,5.1,87.98,22.980000000000004,0.0,19.4,11.700000000000005,1010.4,6.2,105.08,40.08000000000001,0.0,17.8,22.8,1011.0,4.1,-3654.583333333336,71343.5,67579.60069444444,10625.901033490807,62807.166666666664,66461.75,74085.16666666667,76362.83333333333,60522.75,0.665435955694405,0.1236864527122976,0.1008236296506674,0.0312411246804885,0.0788128372621414,3945.06,861.16,147.88,743.94,123.04,358.97,2234.99,9640.31,1823.96,344.98,2777.84,437.27,1026.7,6410.750000000001,12462.9,2224.45,428.83,3956.53,570.68,1337.97,8518.46,7641.98,1497.97,148.29,2345.63,359.66,829.2,5180.75,308.82,25.56,10.82,6.57,2.62,4.18,49.74999999999999,0.4116811418688194,0.5173222977304328,0.0709965604007479,11016.12,5071.31,5290.28,654.53,11016.12,10912.95,5519.82,4751.75,641.38,10912.95,10684.04,5243.66,4771.18,669.2,10684.04,12949.38,2785.99,8897.89,1265.5,12949.38,16600.67,5233.86,10219.79,1147.02,16600.670000000002,606.73,147.48499999999993,53.657083333333354,128.4935353298267,652.17,45.44,52.96,16.71,72.08,1
2023-08-07 16:00:00,710.34,16,0,0,-0.8660254037844384,-0.5000000000000004,94.94589285714284,-1.9258928571428555,93.02,28.019999999999996,0.0,22.2,11.7,1014.7,0.0,91.94,26.94,0.0,22.2,11.099999999999998,1015.1,1.5,86.53999999999999,21.539999999999992,0.0,22.2,8.100000000000001,1013.45,3.05,93.02,28.019999999999996,0.0,17.8,16.099999999999998,1011.0,5.1,95.0,30.0,0.0,18.3,16.7,1014.5,5.1,-2126.0,82132.72222222222,69905.61111111111,10422.89972925513,78559.0,80685.0,83836.58333333333,64618.5,74085.16666666667,0.2675844532075189,0.0446068359358188,0.4546351048433406,0.0694524881925974,0.1637211178207242,12252.26,2106.06,373.42,3740.07,580.27,1359.44,8159.26,12192.21,2125.24,310.97,3657.85,592.47,1355.67,8042.2,12159.67,2077.94,337.87,3797.94,598.65,1294.77,8107.17,0.38,0.0,0.0,0.02,0.1,0.26,0.38,12462.9,2224.45,428.83,3956.53,570.68,1337.97,8518.46,0.6131469477710927,0.3268881775648044,0.0599648746641028,7308.18,4493.94,2387.21,427.03,7308.179999999999,7116.53,4183.66,2565.35,367.52,7116.530000000001,9079.92,4306.08,4360.57,413.27,9079.92,15779.72,3749.23,10096.14,1934.35,15779.72,10684.04,5243.66,4771.18,669.2,10684.04,33.269999999999996,65.71666666666658,116.82583333333336,276.8751260345828,151.51,118.24,25.43,21.48,52.96,1
2023-08-07 17:00:00,488.5,17,0,0,-0.9659258262890684,-0.2588190451025206,94.91589285714284,0.0841071428571496,95.0,30.0,0.0,21.7,13.3,1014.8,3.1,93.02,28.019999999999996,0.0,22.2,11.7,1014.7,0.0,89.96000000000001,24.960000000000008,0.0,21.7,10.500000000000004,1015.5,3.1,91.94,26.94,0.0,18.3,14.999999999999996,1010.6,6.7,98.06,33.06,0.0,18.9,17.800000000000004,1013.8,5.1,-2106.5833333333285,81045.97222222222,70004.24652777778,10475.24156672922,76452.41666666667,78559.0,83127.08333333333,68916.33333333333,70369.83333333333,0.2748504496911016,0.0395427525309804,0.4474845886343107,0.0712150719331281,0.166907137210479,12091.17,2176.16,362.77,3697.37,564.83,1331.48,8132.609999999999,12252.26,2106.06,373.42,3740.07,580.27,1359.44,8159.26,12164.51,2202.98,347.25,3576.39,599.0,1300.51,8026.13,0.37,0.0,0.0,0.01,0.1,0.26,0.37,11813.21,2140.71,401.86,3732.83,553.4,1264.38,8093.179999999999,0.5425259406680722,0.3976255199679508,0.059848539363977,7863.27,4821.34,2570.41,471.52,7863.27,7308.18,4493.94,2387.21,427.03,7308.179999999999,7589.68,4052.79,3147.52,389.37,7589.679999999999,13588.97,3405.47,8439.5,1744.0,13588.97,10942.08,5462.99,4754.9,724.19,10942.08,558.83,180.39666666666665,144.21666666666667,301.6873021159003,710.34,151.51,49.25,23.85,67.1,1
2023-08-07 19:00:00,1044.85,19,0,0,-0.9659258262890684,0.2588190451025203,94.86607142857144,2.6539285714285796,97.52,32.52000000000001,0.0,21.7,14.700000000000006,1013.8,2.35,96.98,31.980000000000004,0.0,21.7,14.400000000000002,1014.1,2.1,93.02,28.019999999999996,0.0,22.2,11.7,1014.7,0.0,89.96000000000001,24.960000000000008,0.0,20.6,11.6,1010.2,8.8,102.02,37.02,0.0,18.9,20.0,1011.8,5.1,-4498.833333333343,76473.25,70136.93055555555,10469.04359557079,67758.58333333333,72257.41666666667,78559.0,77223.0,62807.166666666664,0.3557700557700558,0.0463427713427713,0.3609341484341484,0.0638567138567138,0.1730963105963106,9056.29,1666.17,180.03,2545.65,402.5,976.35,5770.700000000001,11117.78,2047.82,294.62,3334.06,530.6,1243.57,7450.67,12252.26,2106.06,373.42,3740.07,580.27,1359.44,8159.26,1092.63,125.2,17.42,579.3,53.29,191.65,966.86,3945.06,861.16,147.88,743.94,123.04,358.97,2234.99,0.4045586554218482,0.5320657327846511,0.0633756117935007,11007.63,5335.36,4971.53,700.74,11007.63,9310.67,5051.28,3702.16,557.23,9310.669999999998,7308.18,4493.94,2387.21,427.03,7308.179999999999,13310.96,2993.72,8798.98,1518.26,13310.96,11016.12,5071.31,5290.28,654.53,11016.12,-253.04,292.2166666666666,169.69250000000002,308.4975065257549,235.46,488.5,151.51,24.06,652.17,1
2023-08-08 15:00:00,353.53,15,1,0,-0.7071067811865471,-0.7071067811865479,95.05410714285716,-5.994107142857146,89.06,24.06,0.0,21.7,10.0,1014.1,4.1,89.06,24.06,0.0,21.1,10.599999999999998,1013.6,5.1,87.08000000000001,22.080000000000013,0.0,20.0,10.6,1012.5,5.7,95.54,30.539999999999992,0.0,20.3,14.999999999999996,1010.5,4.6,93.02,28.019999999999996,0.0,22.2,11.7,1014.7,0.0,-2601.4166666666715,81711.30555555555,69697.10416666667,9885.423173246763,79469.58333333333,82071.0,82877.5,60246.083333333336,78559.0,0.2544540922033314,0.0525365511677182,0.4624200861379068,0.062727404465646,0.1678618660253975,11962.35,2076.9,416.5,3830.42,593.18,1275.38,8192.380000000001,12007.12,2160.99,343.59,3964.44,600.36,1159.6,8228.98,11569.98,1856.4,317.57,3829.12,494.79,1226.85,7724.73,0.28,0.0,0.0,0.02,0.0,0.26,0.28,12252.26,2106.06,373.42,3740.07,580.27,1359.44,8159.26,0.6260638509586154,0.2823526666785615,0.0915834823628231,6906.01,4075.75,2275.81,554.45,6906.009999999999,6519.42,3336.13,2645.65,537.64,6519.420000000001,9081.25,3222.6,4830.63,1028.02,9081.25,14239.33,3434.72,8811.82,1992.79,14239.329999999998,7308.18,4493.94,2387.21,427.03,7308.179999999999,-11.049999999999995,43.59333333333322,145.50541666666666,253.66495828294435,73.69,84.74,26.35,21.84,151.51,1
2023-08-08 16:00:00,1866.19,16,1,0,-0.8660254037844384,-0.5000000000000004,95.0305357142857,-4.980535714285708,90.05,25.049999999999997,0.0,21.95,10.3,1013.9,4.9,89.06,24.06,0.0,21.7,10.0,1014.1,4.1,87.08000000000001,22.080000000000013,0.0,20.3,10.3,1013.3,3.6,93.92,28.919999999999987,0.0,19.4,15.0,1011.0,5.1,95.0,30.0,0.0,21.7,13.3,1014.8,3.1,-2525.8333333333285,81051.22222222222,69629.80208333333,9827.796799868414,76943.75,79469.58333333333,83051.66666666667,63712.166666666664,76452.41666666667,0.2370426971566344,0.0544136042011719,0.4970995591329881,0.0625975148222529,0.1488466246869524,11486.22,1949.07,402.42,3542.05,480.48,1285.79,7659.81,11962.35,2076.9,416.5,3830.42,593.18,1275.38,8192.380000000001,12146.91,2135.6,338.09,3994.46,610.55,1229.99,8308.69,0.29,0.0,0.0,0.02,0.0,0.27,0.29,12091.17,2176.16,362.77,3697.37,564.83,1331.48,8132.609999999999,0.6167774929649847,0.2747209496173829,0.1085015574176323,7286.03,4561.52,2057.23,667.28,7286.03,6906.01,4075.75,2275.81,554.45,6906.009999999999,7444.06,3145.44,3572.25,726.37,7444.06,15158.17,3090.55,9930.37,2137.25,15158.170000000002,7863.27,4821.34,2570.41,471.52,7863.27,279.84,98.83166666666656,153.92291666666668,257.2001101575109,353.53,73.69,29.1,21.24,710.34,1
2023-08-08 20:00:00,841.71,20,1,0,-0.8660254037844386,0.5000000000000001,94.86285714285714,3.1971428571428646,98.06,33.06,0.0,22.2,14.500000000000004,1011.1,6.2,95.99,30.989999999999995,0.0,22.8,12.749999999999996,1012.35,6.7,91.94,26.94,0.0,22.8,10.499999999999996,1013.5,7.2,89.96000000000001,24.960000000000008,0.0,20.0,12.200000000000005,1009.4,9.3,102.02,37.02,0.0,20.6,18.299999999999997,1011.6,3.1,-3514.5833333333285,72314.19444444444,69510.44097222223,9798.800733472568,63648.75,67163.33333333333,75350.58333333333,78454.91666666667,60811.583333333336,0.5541543026706232,0.0667655786350148,0.1709940652818991,0.0612017804154302,0.1468842729970326,3577.91,685.75,105.62,689.23,126.04,251.41,1858.05,8838.66,1607.75,316.43,2509.67,387.23,694.52,5515.6,11459.07,1777.55,408.04,3727.68,469.41,1116.18,7498.860000000001,4548.27,565.17,116.74,1981.91,187.51,524.78,3376.1099999999997,122.84,19.64,2.43,5.55,1.68,4.7,34.0,0.3939074350431907,0.4768766098059347,0.1292159551508745,11940.78,5296.42,5174.71,1469.65,11940.78,11058.06,5719.18,4058.05,1280.83,11058.06,7977.95,4920.62,2191.71,865.62,7977.95,13688.04,2612.14,9327.8,1748.1,13688.04,14801.43,5374.14,8487.6,939.69,14801.430000000002,66.96,419.6083333333332,137.72625000000002,375.6851117371805,105.63,38.67,1866.19,22.23,207.62,1
2023-08-09 19:00:00,756.08,19,2,0,-0.9659258262890684,0.2588190451025203,94.6282142857143,4.871785714285707,99.5,34.5,0.0,18.6,18.9,1006.55,8.2,98.06,33.06,0.0,18.9,17.800000000000004,1007.0,8.2,91.49,26.489999999999995,0.0,19.75,13.299999999999995,1007.85,9.55,89.06,24.06,0.0,21.1,10.599999999999998,1008.0,9.8,98.06,33.06,0.0,22.2,14.500000000000004,1011.1,6.2,-4041.833333333329,75896.69444444445,70301.49147727274,10278.796070227148,67165.91666666667,71207.75,77992.58333333333,77422.5,63648.75,0.4319011926340829,0.0828584025997354,0.3053056158858206,0.0613300237873616,0.1186047650929993,8996.27,1391.59,347.78,2540.79,378.23,918.54,5576.929999999999,11194.59,1687.63,405.88,3355.97,530.29,1278.28,7258.049999999999,12026.12,2032.14,426.33,3623.82,573.78,1316.19,7972.26,1074.48,84.73,17.03,567.62,44.72,156.72,870.82,3577.91,685.75,105.62,689.23,126.04,251.41,1858.05,0.4231689417731162,0.4442938477335719,0.1325372104933119,10908.66,5327.77,4170.69,1410.2,10908.66,10785.2,5290.49,4129.87,1364.84,10785.2,12331.2,5349.62,5402.33,1579.25,12331.2,19919.58,4277.07,13565.88,2076.63,19919.58,11940.78,5296.42,5174.71,1469.65,11940.78,-2.8500000000000014,39.18499999999992,67.58791666666669,167.26892624386278,56.47,59.32,29.11,19.37,105.63,1
2023-08-09 20:00:00,250.94,20,2,0,-0.8660254037844386,0.5000000000000001,94.64642857142856,12.41357142857143,107.06,42.06,0.0,18.3,23.4,1005.3,7.7,99.5,34.5,0.0,18.6,18.9,1006.55,8.2,98.06,33.06,0.0,18.3,18.4,1007.5,11.3,87.08000000000001,22.080000000000013,0.0,21.7,8.900000000000002,1008.4,8.8,98.96,33.96000000000001,0.0,21.1,16.1,1010.2,5.1,-3455.0000000000073,72680.76388888889,70304.0817550505,10277.054359672218,63710.916666666664,67165.91666666667,75603.33333333333,80766.91666666667,60800.083333333336,0.8166610906657745,0.1311475409836065,0.0267648042823686,0.0172298427567748,0.0081967213114754,3950.13,793.45,152.22,560.88,112.67,217.89,1837.11,8996.27,1391.59,347.78,2540.79,378.23,918.54,5576.929999999999,11668.26,1875.15,425.56,3472.19,550.66,1328.71,7652.27,6290.82,936.21,117.4,2171.6,228.14,746.85,4200.2,116.54,14.94,1.8,4.61,1.65,3.96,26.959999999999997,0.3838103387317688,0.4955040272863132,0.120685633981918,11657.33,4933.02,5179.28,1545.03,11657.33,10908.66,5327.77,4170.69,1410.2,10908.66,11541.62,5306.52,4807.26,1427.84,11541.62,19280.07,4585.88,12575.45,2118.74,19280.07,12885.87,5075.84,6144.97,1665.06,12885.87,699.61,161.27499999999995,94.69,218.5386398428143,756.08,56.47,36.56,17.41,841.71,1
2023-08-10 14:00:00,970.02,14,3,0,-0.4999999999999998,-0.8660254037844388,94.49214285714284,-6.512142857142848,87.98,22.980000000000004,0.0,22.8,8.3,1008.7,4.6,86.0,21.0,0.0,22.8,7.199999999999999,1008.1,4.6,86.0,21.0,0.0,23.3,6.699999999999999,1006.9,5.7,90.5,25.5,0.0,20.0,12.5,1005.2,7.449999999999999,89.06,24.06,0.0,20.6,11.099999999999998,1008.1,10.3,-946.166666666657,84092.625,70644.74652777778,10642.379041432656,84478.16666666667,85424.33333333333,84576.58333333333,58267.833333333336,80404.08333333333,0.2497056463320675,0.0474292350919869,0.4738122400828534,0.0672029428508067,0.1618499356422854,12816.18,2190.8,340.42,4158.08,540.99,1434.06,8664.35,12854.14,2193.48,334.49,4214.14,487.59,1446.91,8676.61,12223.74,1837.29,398.84,4052.67,462.66,1399.5,8150.96,0.29,0.0,0.0,0.04,0.0,0.25,0.29,12293.19,2050.92,400.45,3797.55,566.44,1378.07,8193.43,0.7336420619905746,0.2046111778085717,0.0617467602008536,6504.5,5008.05,1113.71,382.74,6504.5,7086.43,5136.82,1491.65,457.96,7086.429999999999,8118.58,5179.56,2136.79,802.23,8118.58,12561.74,4740.19,6674.88,1146.67,12561.74,13131.8,5365.34,6001.3,1765.16,13131.8,35.54,39.05166666666657,74.17541666666669,152.36768600641255,77.31,41.77,30.39,32.08,30.11,1
2023-08-10 15:00:00,2714.66,15,3,0,-0.7071067811865471,-0.7071067811865479,94.48571428571428,-4.5257142857142725,89.96000000000001,24.960000000000008,0.0,22.8,9.400000000000002,1008.9,4.6,87.98,22.980000000000004,0.0,22.8,8.3,1008.7,4.6,84.91999999999999,19.919999999999987,0.0,22.8,6.599999999999998,1007.7,4.1,87.53,22.53,0.0,20.6,10.25,1005.7,5.6499999999999995,91.49,26.489999999999995,0.0,19.75,13.299999999999995,1007.85,9.55,-2619.083333333343,84149.08333333333,70705.37152777778,10704.354688720085,81859.08333333333,84478.16666666667,85186.0,60863.25,77992.58333333333,0.2467292804068265,0.0479538973218332,0.4765872490162856,0.0668507426956446,0.1618788305594098,12847.32,2184.42,414.91,4144.9,587.89,1415.86,8747.98,12816.18,2190.8,340.42,4158.08,540.99,1434.06,8664.35,12585.73,1997.27,329.43,4154.16,486.78,1441.03,8408.67,0.28,0.0,0.0,0.03,0.0,0.25,0.28,12026.12,2032.14,426.33,3623.82,573.78,1316.19,7972.26,0.6699697402029592,0.2582667924615136,0.071763467335527,6480.34,4754.25,1325.95,400.14,6480.34,6504.5,5008.05,1113.71,382.74,6504.5,7602.23,5195.61,1786.09,620.53,7602.23,12166.06,4526.81,6615.85,1023.4,12166.06,12331.2,5349.62,5402.33,1579.25,12331.2,892.71,196.36833333333325,113.33833333333337,237.53737550608392,970.02,77.31,31.42,29.02,29.11,1
2023-08-10 16:00:00,2847.22,16,3,0,-0.8660254037844384,-0.5000000000000004,94.47660714285716,-2.986607142857153,91.49,26.489999999999995,0.0,22.8,10.249999999999996,1009.0,3.5999999999999996,89.96000000000001,24.960000000000008,0.0,22.8,9.400000000000002,1008.9,4.6,86.0,21.0,0.0,22.8,7.199999999999999,1008.1,4.6,87.08000000000001,22.080000000000013,0.0,20.6,10.0,1006.1,1.5,98.06,33.06,0.0,18.3,18.4,1007.5,11.3,-2357.5833333333285,83504.27777777777,70768.24305555555,10753.335915666865,79501.5,81859.08333333333,85424.33333333333,64604.083333333336,75603.33333333333,0.2324983827425073,0.0497609350097396,0.4876781241981475,0.0691535689891327,0.1609089890604727,12535.09,2123.14,412.65,4101.1,575.26,1392.99,8605.140000000001,12847.32,2184.42,414.91,4144.9,587.89,1415.86,8747.98,12854.14,2193.48,334.49,4214.14,487.59,1446.91,8676.61,0.28,0.0,0.0,0.03,0.0,0.25,0.28,11668.26,1875.15,425.56,3472.19,550.66,1328.71,7652.27,0.598537417816209,0.3232564666323499,0.0782061155514411,6953.12,4658.38,1795.76,498.98,6953.120000000001,6480.34,4754.25,1325.95,400.14,6480.34,7086.43,5136.82,1491.65,457.96,7086.429999999999,12373.34,4270.72,6955.75,1146.87,12373.34,11541.62,5306.52,4807.26,1427.84,11541.62,1744.64,644.2616666666665,225.23625,580.7425778882432,2714.66,970.02,41.77,26.55,36.56,1
2023-08-10 17:00:00,2567.3,17,3,0,-0.9659258262890684,-0.2588190451025206,94.46482142857144,1.6151785714285865,96.08,31.080000000000013,0.0,22.8,12.8,1008.8,4.1,91.49,26.489999999999995,0.0,22.8,10.249999999999996,1009.0,3.5999999999999996,87.98,22.980000000000004,0.0,22.8,8.3,1008.7,4.6,84.91999999999999,19.919999999999987,0.0,20.6,8.799999999999997,1005.6,2.1,98.06,33.06,0.0,18.9,17.800000000000004,1007.0,8.2,-1973.4166666666715,82329.52777777777,70848.44097222222,10798.04802790086,77528.08333333333,79501.5,84478.16666666667,69114.91666666667,71207.75,0.1777460032682352,0.0558628255379446,0.5219163171788045,0.069281445337051,0.1751934086779645,11873.85,1929.99,413.07,4048.26,574.05,1335.72,8301.09,12535.09,2123.14,412.65,4101.1,575.26,1392.99,8605.140000000001,12816.18,2190.8,340.42,4158.08,540.99,1434.06,8664.35,0.28,0.0,0.0,0.03,0.0,0.25,0.28,11194.59,1687.63,405.88,3355.97,530.29,1278.28,7258.049999999999,0.5013602822690345,0.4244991022137024,0.074140615517263,7518.21,4499.93,2430.31,587.97,7518.21,6953.12,4658.38,1795.76,498.98,6953.120000000001,6504.5,5008.05,1113.71,382.74,6504.5,12125.45,4057.12,6804.84,1263.49,12125.45,10785.2,5290.49,4129.87,1364.84,10785.2,132.55999999999997,1113.7333333333331,342.3470833333334,787.595846034705,2847.22,2714.66,77.31,27.24,59.32,1
2023-08-10 18:00:00,693.49,18,3,0,-1.0,-1.8369701987210294e-16,94.45303571428572,3.606964285714284,98.06,33.06,0.0,22.2,14.500000000000004,1008.2,0.0,96.08,31.080000000000013,0.0,22.8,12.8,1008.8,4.1,89.96000000000001,24.960000000000008,0.0,22.8,9.400000000000002,1008.9,4.6,87.98,22.980000000000004,0.0,21.15,9.950000000000005,1005.5,4.65,99.5,34.5,0.0,18.6,18.9,1006.55,8.2,-3994.916666666657,80387.38888888889,70945.33333333333,10811.83667351828,73533.16666666667,77528.08333333333,81859.08333333333,73839.66666666667,67165.91666666667,0.1682920594591664,0.0652513226488609,0.5221287094200486,0.0665255583011224,0.1778023501708018,10431.46,1244.35,391.08,3653.79,485.02,1226.48,7000.719999999999,11873.85,1929.99,413.07,4048.26,574.05,1335.72,8301.09,12847.32,2184.42,414.91,4144.9,587.89,1415.86,8747.98,1.61,0.0,0.0,1.21,0.0,0.4,1.61,8996.27,1391.59,347.78,2540.79,378.23,918.54,5576.929999999999,0.4331153875636764,0.4897499285709308,0.0771346838653928,9556.84,4791.42,4056.87,708.55,9556.84,7518.21,4499.93,2430.31,587.97,7518.21,6480.34,4754.25,1325.95,400.14,6480.34,11276.18,4107.94,6067.31,1100.93,11276.18,10908.66,5327.77,4170.69,1410.2,10908.66,-279.9199999999996,1536.38,446.84625000000005,905.9056317914204,2567.3,2847.22,970.02,28.67,56.47,1
