datetime,TEMP_C,TEMP_qc,DEW_C,DEW_qc,SLP_hPa,SLP_qc,WIND_DIR_deg,WIND_DIR_qc,WIND_SPD_ms,WIND_SPD_qc
2025-03-05 07:00:00,8.9,5.0,0.0,5.0,1011.3,5.0,320.0,5.0,8.2,5.0
2025-03-05 08:00:00,8.3,5.0,0.0,5.0,1011.3,5.0,330.0,5.0,8.8,5.0
2025-03-05 09:00:00,8.05,3.0,-0.3,3.0,1011.25,3.0,325.0,3.0,9.55,3.0
2025-03-05 10:00:00,7.2,5.0,-1.7,5.0,1013.8,5.0,330.0,5.0,8.8,5.0
2025-03-05 11:00:00,6.7,5.0,-1.7,5.0,1015.2,5.0,310.0,5.0,8.2,5.0
2025-03-05 12:00:00,6.4,3.0,-1.9500000000000002,3.0,1015.75,3.0,305.0,3.0,7.699999999999999,3.0
2025-03-05 13:00:00,6.7,5.0,-0.3,5.0,1017.3,5.0,320.0,5.0,10.8,5.0
2025-03-05 14:00:00,7.8,5.0,-3.9,5.0,1018.3,5.0,320.0,5.0,11.3,5.0
2025-03-05 15:00:00,8.6,3.0,-4.15,3.0,1018.5999999999999,3.0,320.0,3.0,11.05,3.0
2025-03-05 16:00:00,11.1,5.0,-4.4,5.0,1019.1,5.0,320.0,5.0,9.3,5.0
2025-03-05 17:00:00,12.2,5.0,-5.6,5.0,1019.1,5.0,330.0,5.0,10.3,5.0
2025-03-05 18:00:00,12.75,3.0,-5.6,3.0,1018.8,3.0,320.0,3.0,9.55,3.0
2025-03-05 19:00:00,15.0,5.0,-6.7,5.0,1018.1,5.0,320.0,5.0,8.8,5.0
2025-03-05 20:00:00,16.1,5.0,-6.1,5.0,1017.9,5.0,340.0,5.0,6.7,5.0
2025-03-05 21:00:00,16.1,3.0,-6.65,3.0,1017.5,3.0,340.0,3.0,7.2,3.0
2025-03-05 22:00:00,16.1,5.0,-7.2,5.0,1017.0,5.0,330.0,5.0,6.7,5.0
2025-03-05 23:00:00,15.0,5.0,-6.7,5.0,1017.2,5.0,320.0,5.0,5.7,5.0
2025-03-06 00:00:00,13.6,3.0,-5.85,3.0,1017.1,3.0,335.0,3.0,4.65,3.0
2025-03-06 01:00:00,12.2,5.0,-6.1,5.0,1017.9,5.0,320.0,5.0,3.6,5.0
2025-03-06 02:00:00,12.2,5.0,-6.1,5.0,1018.5,5.0,320.0,5.0,2.6,5.0
2025-03-06 03:00:00,10.8,3.0,-5.25,3.0,1018.55,3.0,325.0,3.0,2.35,3.0
2025-03-06 04:00:00,9.4,5.0,-3.9,5.0,1018.3,5.0,,9.0,0.0,5.0
2025-03-06 05:00:00,8.9,7.0,-2.8,7.0,1018.3,7.0,230.0,7.0,2.1,7.0
2025-03-06 06:00:00,7.800000000000001,3.0,-1.95,3.0,1018.0999999999999,3.0,230.0,5.0,1.05,3.0
2025-03-06 07:00:00,6.7,5.0,-2.2,5.0,1017.9,5.0,,9.0,0.0,5.0
2025-03-06 08:00:00,6.1,5.0,-1.1,5.0,1017.4,5.0,70.0,5.0,2.1,5.0
2025-03-06 09:00:00,5.85,3.0,-0.8500000000000001,3.0,1017.0999999999999,3.0,90.0,3.0,1.8,3.0
2025-03-06 10:00:00,6.1,5.0,-1.1,5.0,1017.1,5.0,120.0,5.0,1.5,5.0
2025-03-06 11:00:00,6.7,5.0,-1.7,5.0,1017.2,5.0,130.0,5.0,1.5,5.0
2025-03-06 12:00:00,6.7,3.0,-2.25,3.0,1017.55,3.0,135.0,3.0,1.8,3.0
2025-03-06 13:00:00,7.8,5.0,-1.1,5.0,1018.7,5.0,180.0,5.0,3.1,5.0
2025-03-06 14:00:00,10.0,5.0,-2.8,5.0,1018.8,5.0,150.0,5.0,3.6,5.0
2025-03-06 15:00:00,11.4,3.0,-3.6,3.0,1018.65,3.0,145.0,3.0,4.65,3.0
2025-03-06 16:00:00,14.4,5.0,-3.9,5.0,1018.0,5.0,140.0,5.0,5.1,5.0
2025-03-06 17:00:00,16.1,5.0,-2.2,5.0,1016.6,5.0,130.0,5.0,6.7,5.0
2025-03-06 18:00:00,16.65,3.0,-2.5,3.0,1015.75,3.0,125.0,3.0,7.449999999999999,3.0
2025-03-06 19:00:00,18.3,5.0,-2.8,5.0,1013.6,5.0,140.0,5.0,6.7,5.0
2025-03-06 20:00:00,18.3,5.0,-2.2,5.0,1012.1,5.0,140.0,5.0,7.2,5.0
2025-03-06 21:00:00,18.05,3.0,-1.9500000000000002,3.0,1011.75,3.0,140.0,3.0,7.45,3.0
2025-03-06 22:00:00,17.8,5.0,-1.1,5.0,1010.5,5.0,150.0,5.0,6.7,5.0
2025-03-06 23:00:00,17.2,5.0,-1.1,5.0,1009.7,5.0,140.0,5.0,7.2,5.0
2025-03-07 00:00:00,16.95,3.0,-0.8500000000000001,3.0,1009.6,3.0,145.0,3.0,5.9,3.0
2025-03-07 01:00:00,16.1,5.0,0.0,5.0,1009.1,5.0,140.0,5.0,5.7,5.0
2025-03-07 02:00:00,15.0,5.0,1.1,5.0,1009.5,5.0,150.0,5.0,4.1,5.0
2025-03-07 03:00:00,15.3,3.0,0.8500000000000001,3.0,1009.5,3.0,155.0,3.0,4.9,3.0
2025-03-07 04:00:00,15.0,5.0,1.1,5.0,1008.6,5.0,160.0,5.0,7.2,5.0
2025-03-07 05:00:00,15.0,7.0,3.9,7.0,1008.4,7.0,180.0,7.0,8.2,7.0
2025-03-07 06:00:00,15.0,3.0,5.3,3.0,1008.0999999999999,3.0,175.0,3.0,7.949999999999999,3.0
2025-03-07 07:00:00,15.0,5.0,8.05,5.0,1007.6,7.0,175.0,5.0,8.75,5.0
2025-03-07 08:00:00,15.0,5.0,9.4,5.0,1007.1,5.0,170.0,5.0,7.7,5.0
2025-03-07 09:00:00,15.0,3.0,9.7,3.0,1007.1,3.0,175.0,3.0,6.95,3.0
2025-03-07 10:00:00,15.0,5.0,10.6,5.0,1007.0,5.0,190.0,5.0,8.2,5.0
2025-03-07 11:00:00,15.0,5.0,10.85,5.0,1007.3,7.0,185.0,5.0,6.6499999999999995,5.0
2025-03-07 12:00:00,15.0,3.0,11.1,3.0,1007.45,3.0,180.0,3.0,4.85,3.0
2025-03-07 13:00:00,15.6,5.0,11.7,5.0,1007.8,5.0,170.0,5.0,5.1,5.0
2025-03-07 14:00:00,16.1,5.0,12.2,5.0,1008.3,5.0,170.0,5.0,4.1,5.0
2025-03-07 15:00:00,16.65,3.0,12.5,3.0,1008.5,3.0,190.0,3.0,4.35,3.0
2025-03-07 16:00:00,20.6,5.0,13.3,5.0,1008.7,5.0,220.0,5.0,4.1,5.0
2025-03-07 17:00:00,23.3,5.0,12.2,5.0,1008.5,5.0,240.0,5.0,3.1,5.0
2025-03-07 18:00:00,24.450000000000003,3.0,11.1,3.0,1008.0,3.0,245.0,3.0,2.6,3.0
2025-03-07 19:00:00,27.2,5.0,8.9,5.0,1006.7,5.0,10.0,5.0,2.1,5.0
2025-03-07 20:00:00,27.8,5.0,6.1,5.0,1006.6,5.0,300.0,5.0,1.5,5.0
2025-03-07 21:00:00,27.5,3.0,6.1,3.0,1006.4000000000001,3.0,245.0,3.0,2.3,3.0
2025-03-07 22:00:00,26.7,5.0,5.6,5.0,1006.4,5.0,110.0,5.0,1.5,5.0
2025-03-07 23:00:00,25.6,5.0,6.1,5.0,1006.6,5.0,130.0,5.0,2.6,5.0
2025-03-08 00:00:00,24.200000000000003,3.0,6.65,3.0,1007.0,3.0,125.0,3.0,2.05,3.0
2025-03-08 01:00:00,21.1,5.0,10.0,5.0,1008.1,5.0,120.0,5.0,3.6,5.0
2025-03-08 02:00:00,20.0,5.0,11.1,5.0,1008.5,5.0,110.0,5.0,2.6,5.0
2025-03-08 03:00:00,19.45,3.0,10.85,3.0,1008.65,3.0,95.0,3.0,2.85,3.0
2025-03-08 04:00:00,17.8,5.0,11.1,5.0,1008.9,5.0,60.0,5.0,2.1,5.0
2025-03-08 05:00:00,17.8,7.0,5.6,7.0,1009.6,7.0,30.0,7.0,7.2,7.0
2025-03-08 06:00:00,16.950000000000003,3.0,3.65,3.0,1009.7,3.0,30.0,3.0,6.45,3.0
2025-03-08 07:00:00,15.0,5.0,2.2,5.0,1010.3,5.0,30.0,5.0,5.7,5.0
2025-03-08 08:00:00,13.9,5.0,2.2,5.0,1010.7,5.0,30.0,5.0,6.7,5.0
2025-03-08 09:00:00,13.600000000000001,3.0,2.2,3.0,1011.25,3.0,25.0,3.0,7.449999999999999,3.0
2025-03-08 10:00:00,12.2,5.0,2.2,5.0,1011.7,5.0,10.0,5.0,6.7,5.0
2025-03-08 11:00:00,9.4,5.0,5.0,5.0,1011.7,5.0,40.0,5.0,6.2,5.0
2025-03-08 12:00:00,9.52,4.2,5.359999999999999,4.2,1012.5,6.6,110.0,4.2,4.12,4.2
2025-03-08 13:00:00,9.4,5.0,6.1,5.0,1014.4,5.0,350.0,5.0,6.2,5.0
2025-03-08 14:00:00,8.3,5.0,5.6,5.0,1014.5,5.0,20.0,5.0,7.2,5.0
2025-03-08 15:00:00,8.600000000000001,3.0,5.6,3.0,1014.85,3.0,20.0,3.0,6.7,3.0
2025-03-08 16:00:00,10.0,5.0,5.6,5.0,1014.5,5.0,20.0,5.0,6.2,5.0
2025-03-08 17:00:00,9.4,5.0,5.6,5.0,1014.0,5.0,30.0,5.0,7.2,5.0
2025-03-08 18:00:00,9.799999999999999,3.6666666666666665,5.599999999999999,3.6666666666666665,1013.3,5.0,33.333333333333336,3.6666666666666665,8.566666666666666,3.6666666666666665
2025-03-08 19:00:00,10.0,5.0,6.1,5.0,1012.3,5.0,70.0,5.0,5.7,5.0
2025-03-08 20:00:00,9.4,5.0,6.1,5.0,1013.4,5.0,10.0,5.0,5.1,5.0
2025-03-08 21:00:00,9.233333333333334,3.6666666666666665,6.099999999999999,3.6666666666666665,1013.55,5.0,16.666666666666668,3.6666666666666665,6.0,3.6666666666666665
2025-03-08 22:00:00,8.9,5.0,5.6,5.0,1014.5,5.0,20.0,5.0,5.7,5.0
2025-03-08 23:00:00,8.9,5.0,5.6,5.0,1015.7,5.0,350.0,5.0,5.7,5.0
2025-03-09 00:00:00,8.600000000000001,3.0,5.85,3.0,1016.05,3.0,340.0,3.0,5.95,3.0
2025-03-09 01:00:00,7.8,5.0,6.1,5.0,1017.4,7.0,335.0,5.0,5.65,5.0
2025-03-09 02:00:00,7.8,5.0,6.7,5.0,1017.7,5.0,340.0,5.0,5.7,5.0
2025-03-09 03:00:00,7.5,3.0,6.4,3.0,1018.0,3.0,340.0,3.0,5.95,3.0
2025-03-09 04:00:00,7.075,5.0,5.85,5.0,1018.6,8.0,337.5,5.0,5.9,5.0
2025-03-09 05:00:00,6.7,7.0,6.1,7.0,1018.2,7.0,350.0,7.0,4.6,7.0
2025-03-09 06:00:00,6.7,3.6666666666666665,5.366666666666667,3.6666666666666665,1018.2,5.0,343.3333333333333,3.6666666666666665,6.0,3.6666666666666665
2025-03-09 07:00:00,6.1,5.0,5.0,5.0,1017.9,7.0,345.0,5.0,6.2,5.0
2025-03-09 08:00:00,6.099999999999999,5.0,5.0,5.0,1017.5,7.666666666666667,240.0,5.0,5.133333333333333,5.0
2025-03-09 09:00:00,6.4,3.0,5.0,3.0,1017.5,3.0,350.0,3.0,4.6,3.0
2025-03-09 10:00:00,6.7,5.0,5.0,5.0,1018.1,5.0,320.0,5.0,5.7,5.0
2025-03-09 11:00:00,6.099999999999999,5.0,5.0,5.0,1018.6,7.666666666666667,320.0,5.0,5.866666666666667,5.0
2025-03-09 12:00:00,6.099999999999999,3.6666666666666665,5.0,3.6666666666666665,1018.85,5.0,326.6666666666667,3.6666666666666665,6.033333333333334,3.6666666666666665
2025-03-09 13:00:00,6.4,5.0,5.3,5.0,1019.6,7.0,330.0,5.0,5.1,5.0
2025-03-09 14:00:00,6.7,5.0,5.6,5.0,1020.3,7.0,330.0,5.0,5.7,5.0
2025-03-09 15:00:00,7.033333333333334,3.6666666666666665,5.599999999999999,3.6666666666666665,1020.55,5.0,330.0,3.6666666666666665,6.366666666666667,3.6666666666666665
2025-03-09 16:00:00,7.8,5.0,5.6,5.0,1021.0,7.0,340.0,5.0,7.45,5.0
2025-03-09 17:00:00,7.8,5.0,5.0,5.0,1021.1,5.0,360.0,5.0,6.2,5.0
2025-03-09 18:00:00,8.533333333333333,3.6666666666666665,5.3999999999999995,3.6666666666666665,1020.9000000000001,5.0,356.6666666666667,3.6666666666666665,6.533333333333334,3.6666666666666665
2025-03-09 19:00:00,10.0,5.0,5.0,5.0,1020.1,5.0,360.0,5.0,6.7,5.0
2025-03-09 20:00:00,11.7,5.0,5.0,5.0,1019.5,5.0,330.0,5.0,5.7,5.0
2025-03-09 21:00:00,12.766666666666666,3.6666666666666665,4.6000000000000005,3.6666666666666665,1019.3,5.0,343.3333333333333,3.6666666666666665,6.2,3.6666666666666665
2025-03-09 22:00:00,13.9,5.0,3.9,5.0,1019.2,5.0,20.0,5.0,4.6,5.0
2025-03-09 23:00:00,13.3,5.0,3.9,5.0,1019.2,5.0,30.0,5.0,3.6,5.0
2025-03-10 00:00:00,12.2,3.0,3.9,3.0,1019.4000000000001,3.0,40.0,3.0,2.55,3.0
2025-03-10 01:00:00,8.9,5.0,3.3,5.0,1020.1,5.0,,9.0,0.0,5.0
2025-03-10 02:00:00,10.0,5.0,3.3,5.0,1020.5,5.0,200.0,5.0,1.5,5.0
2025-03-10 03:00:00,9.45,3.0,3.3,3.0,1020.55,3.0,220.0,3.0,2.55,3.0
2025-03-10 04:00:00,,,,,,,,,,
2025-03-10 05:00:00,7.2,7.0,2.2,7.0,1020.1,7.0,250.0,7.0,4.1,7.0
2025-03-10 06:00:00,7.2,5.0,1.7,5.0,1019.5,5.0,250.0,5.0,4.6,5.0
2025-03-10 07:00:00,6.7,5.0,1.7,5.0,1019.1,5.0,260.0,5.0,4.1,5.0
2025-03-10 08:00:00,5.0,5.0,1.1,5.0,1018.6,5.0,220.0,5.0,2.6,5.0
2025-03-10 09:00:00,4.45,3.0,0.8500000000000001,3.0,1018.4000000000001,3.0,220.0,5.0,1.3,3.0
2025-03-10 10:00:00,4.4,5.0,1.1,5.0,1018.2,5.0,220.0,5.0,2.6,5.0
2025-03-10 11:00:00,3.9,5.0,0.6,5.0,1018.5,5.0,220.0,5.0,2.6,5.0
2025-03-10 12:00:00,3.3499999999999996,3.0,0.3,3.0,1018.75,3.0,215.0,3.0,2.35,3.0
2025-03-10 13:00:00,6.7,5.0,2.2,5.0,1019.5,5.0,220.0,5.0,3.1,5.0
2025-03-10 14:00:00,10.6,5.0,2.8,5.0,1019.9,5.0,230.0,5.0,1.5,5.0
2025-03-10 15:00:00,13.1,3.0,2.8,3.0,1019.8499999999999,3.0,225.0,3.0,2.05,3.0
2025-03-10 16:00:00,17.8,5.0,2.2,5.0,1019.4,5.0,210.0,5.0,3.1,5.0
2025-03-10 17:00:00,20.0,5.0,1.1,5.0,1018.6,5.0,220.0,5.0,3.1,5.0
2025-03-10 18:00:00,20.55,3.0,0.0,3.0,1018.1,3.0,215.0,3.0,3.1,3.0
2025-03-10 19:00:00,22.2,5.0,-0.6,5.0,1016.0,5.0,,9.0,1.5,5.0
2025-03-10 20:00:00,23.3,5.0,-1.1,5.0,1015.0,5.0,220.0,5.0,3.1,5.0
2025-03-10 21:00:00,23.3,3.0,-1.6500000000000001,3.0,1014.6,3.0,215.0,3.0,3.8499999999999996,3.0
2025-03-10 22:00:00,23.3,5.0,-2.2,5.0,1013.8,5.0,190.0,5.0,5.1,5.0
2025-03-10 23:00:00,21.7,5.0,-0.6,5.0,1013.5,5.0,190.0,5.0,3.1,5.0
2025-03-11 00:00:00,20.299999999999997,3.0,-0.8500000000000001,3.0,1013.45,3.0,175.0,3.0,3.35,3.0
2025-03-11 01:00:00,17.2,5.0,0.0,5.0,1013.3,5.0,160.0,5.0,3.6,5.0
2025-03-11 02:00:00,16.7,5.0,0.6,5.0,1013.3,5.0,160.0,5.0,4.1,5.0
2025-03-11 03:00:00,15.55,3.0,1.15,3.0,1013.3,3.0,160.0,3.0,3.8499999999999996,3.0
2025-03-11 04:00:00,13.3,5.0,1.7,5.0,1012.9,5.0,180.0,5.0,3.1,5.0
2025-03-11 05:00:00,13.3,7.0,2.8,7.0,1012.5,7.0,200.0,7.0,5.1,7.0
2025-03-11 06:00:00,14.0,3.0,2.35,3.0,1012.15,3.0,200.0,3.0,6.15,3.0
2025-03-11 07:00:00,12.2,5.0,1.7,5.0,1011.6,5.0,200.0,5.0,4.1,5.0
2025-03-11 08:00:00,11.1,5.0,1.7,5.0,1011.1,5.0,210.0,5.0,4.6,5.0
2025-03-11 09:00:00,10.55,3.0,1.7,3.0,1010.8,3.0,210.0,3.0,4.85,3.0
2025-03-11 10:00:00,11.1,5.0,0.6,5.0,1010.6,5.0,210.0,5.0,3.6,5.0
2025-03-11 11:00:00,8.9,5.0,1.1,5.0,1011.0,5.0,190.0,5.0,2.1,5.0
2025-03-11 12:00:00,8.600000000000001,3.0,1.1,3.0,1011.3,3.0,185.0,3.0,2.35,3.0
2025-03-11 13:00:00,11.7,5.0,1.7,5.0,1011.9,5.0,200.0,5.0,4.6,5.0
2025-03-11 14:00:00,15.0,5.0,1.1,5.0,1012.3,5.0,180.0,5.0,4.1,5.0
2025-03-11 15:00:00,17.2,3.0,1.05,3.0,1012.25,3.0,185.0,3.0,5.15,3.0
2025-03-11 16:00:00,22.2,5.0,2.8,5.0,1011.3,5.0,160.0,5.0,5.1,5.0
2025-03-11 17:00:00,24.4,5.0,1.7,5.0,1010.5,5.0,180.0,5.0,8.2,5.0
2025-03-11 18:00:00,25.0,3.0,2.25,3.0,1009.75,3.0,175.0,3.0,7.449999999999999,3.0
2025-03-11 19:00:00,26.7,5.0,2.8,5.0,1008.2,5.0,180.0,5.0,7.7,5.0
2025-03-11 20:00:00,26.7,5.0,2.8,5.0,1007.4,5.0,180.0,5.0,7.7,5.0
2025-03-11 21:00:00,26.7,3.0,2.25,3.0,1007.15,3.0,175.0,3.0,7.7,3.0
2025-03-11 22:00:00,26.1,5.0,1.7,5.0,1006.3,5.0,170.0,5.0,8.2,5.0
2025-03-11 23:00:00,25.0,5.0,1.1,5.0,1006.6,5.0,180.0,5.0,7.2,5.0
2025-03-12 00:00:00,23.9,3.0,1.95,3.0,1006.6500000000001,3.0,170.0,3.0,6.7,3.0
2025-03-12 01:00:00,22.2,5.0,4.4,5.0,1006.9,5.0,180.0,5.0,6.7,5.0
2025-03-12 02:00:00,21.7,5.0,5.0,5.0,1007.2,5.0,180.0,5.0,6.7,5.0
2025-03-12 03:00:00,21.15,3.0,5.3,3.0,1007.25,3.0,180.0,3.0,7.2,3.0
2025-03-12 04:00:00,19.4,5.0,5.6,5.0,1007.3,5.0,180.0,5.0,7.2,5.0
2025-03-12 05:00:00,18.9,7.0,6.1,7.0,1007.3,7.0,190.0,7.0,8.2,7.0
2025-03-12 06:00:00,18.6,3.0,6.4,3.0,1007.2,3.0,195.0,3.0,8.75,3.0
2025-03-12 07:00:00,17.2,5.0,7.8,5.0,1006.9,5.0,200.0,5.0,7.7,5.0
2025-03-12 08:00:00,16.1,5.0,8.3,5.0,1006.5,5.0,190.0,5.0,6.7,5.0
2025-03-12 09:00:00,15.55,3.0,8.850000000000001,3.0,1006.3,3.0,190.0,3.0,6.45,3.0
2025-03-12 10:00:00,14.4,5.0,10.0,5.0,1006.2,5.0,190.0,5.0,6.2,5.0
2025-03-12 11:00:00,13.9,5.0,10.6,5.0,1007.0,5.0,180.0,5.0,5.1,5.0
2025-03-12 12:00:00,13.9,3.0,10.85,3.0,1007.15,3.0,185.0,3.0,5.65,3.0
2025-03-12 13:00:00,15.6,5.0,12.2,5.0,1007.4,5.0,190.0,5.0,7.2,5.0
2025-03-12 14:00:00,17.8,5.0,12.8,5.0,1007.7,5.0,190.0,5.0,7.2,5.0
2025-03-12 15:00:00,19.200000000000003,3.0,13.05,3.0,1007.75,3.0,185.0,3.0,6.7,3.0
2025-03-12 16:00:00,22.8,5.0,13.9,5.0,1007.3,5.0,160.0,5.0,5.7,5.0
2025-03-12 17:00:00,25.0,5.0,13.3,5.0,1006.4,5.0,190.0,5.0,7.7,5.0
2025-03-12 18:00:00,25.0,3.0,13.05,3.0,1006.25,3.0,190.0,3.0,8.25,3.0
2025-03-12 19:00:00,26.1,5.0,13.3,5.0,1005.0,5.0,190.0,5.0,7.2,5.0
2025-03-12 20:00:00,26.7,5.0,12.8,5.0,1004.3,5.0,180.0,5.0,4.1,5.0
2025-03-12 21:00:00,28.3,5.0,10.6,5.0,1003.6,5.0,190.0,5.0,5.1,5.0
2025-03-12 22:00:00,28.9,5.0,-4.4,6.0,1004.0,5.0,280.0,5.0,6.2,5.0
2025-03-12 23:00:00,28.9,5.0,-2.8,5.0,1003.9,5.0,260.0,5.0,7.7,5.0
2025-03-13 00:00:00,27.5,3.0,-2.8,3.0,1003.95,3.0,265.0,3.0,5.65,3.0
2025-03-13 01:00:00,22.8,5.0,-1.1,5.0,1004.6,5.0,210.0,5.0,3.6,5.0
2025-03-13 02:00:00,22.2,5.0,-1.1,5.0,1005.1,5.0,200.0,5.0,4.6,5.0
2025-03-13 03:00:00,20.549999999999997,3.0,-0.55,3.0,1005.25,3.0,205.0,3.0,4.35,3.0
2025-03-13 04:00:00,17.8,5.0,-0.6,5.0,1005.4,5.0,220.0,5.0,4.1,5.0
2025-03-13 05:00:00,16.1,7.0,-0.6,7.0,1005.3,7.0,210.0,7.0,4.6,7.0
2025-03-13 06:00:00,16.4,3.0,-1.4000000000000001,3.0,1005.3,3.0,220.0,3.0,4.85,3.0
2025-03-13 07:00:00,18.3,5.0,-4.4,5.0,1005.5,5.0,250.0,5.0,6.2,5.0
2025-03-13 08:00:00,16.1,5.0,-3.9,5.0,1005.2,5.0,230.0,5.0,3.6,5.0
2025-03-13 09:00:00,15.25,3.0,-3.5999999999999996,3.0,1005.2,3.0,230.0,3.0,3.1,3.0
2025-03-13 10:00:00,13.3,5.0,-2.8,5.0,1005.6,5.0,200.0,5.0,2.1,5.0
2025-03-13 11:00:00,13.9,5.0,-2.8,5.0,1006.3,5.0,200.0,5.0,2.6,5.0
2025-03-13 12:00:00,14.45,3.0,-2.5,3.0,1006.7,3.0,240.0,3.0,2.6,3.0
2025-03-13 13:00:00,17.2,5.0,-1.1,5.0,1008.1,5.0,260.0,5.0,2.1,5.0
2025-03-13 14:00:00,19.4,5.0,-1.1,5.0,1008.6,5.0,270.0,5.0,3.6,5.0
2025-03-13 15:00:00,20.799999999999997,3.0,-1.1,3.0,1008.75,3.0,275.0,3.0,3.6,3.0
2025-03-13 16:00:00,24.4,5.0,-0.6,5.0,1008.6,5.0,230.0,5.0,3.1,5.0
2025-03-13 17:00:00,26.7,5.0,0.0,5.0,1008.0,5.0,220.0,5.0,4.1,5.0
2025-03-13 18:00:00,27.5,3.0,0.55,3.0,1007.5,3.0,215.0,3.0,5.15,3.0
2025-03-13 19:00:00,29.4,5.0,0.6,5.0,1006.0,5.0,230.0,5.0,5.1,5.0
2025-03-13 20:00:00,29.4,5.0,-0.6,5.0,1005.1,5.0,220.0,5.0,8.2,5.0
2025-03-13 21:00:00,29.4,3.0,-1.15,3.0,1004.7,3.0,230.0,3.0,6.3999999999999995,3.0
2025-03-13 22:00:00,28.9,5.0,-0.6,5.0,1003.9,5.0,260.0,5.0,3.1,5.0
2025-03-13 23:00:00,26.1,5.0,0.0,5.0,1003.5,5.0,180.0,5.0,3.1,5.0
2025-03-14 00:00:00,25.25,3.0,0.55,3.0,1003.45,3.0,170.0,3.0,3.35,3.0
2025-03-14 01:00:00,23.9,5.0,1.1,5.0,1003.2,5.0,160.0,5.0,3.6,5.0
2025-03-14 02:00:00,23.9,5.0,2.2,5.0,1003.1,5.0,170.0,5.0,5.7,5.0
2025-03-14 03:00:00,23.049999999999997,3.0,2.2,3.0,1003.25,3.0,170.0,3.0,4.9,3.0
2025-03-14 04:00:00,22.8,5.0,3.3,5.0,1003.1,5.0,170.0,5.0,5.7,5.0
2025-03-14 05:00:00,22.8,7.0,5.6,7.0,1002.1,7.0,170.0,7.0,7.7,7.0
2025-03-14 06:00:00,22.5,3.0,6.15,3.0,1001.5,3.0,170.0,3.0,7.949999999999999,3.0
2025-03-14 07:00:00,21.1,5.0,6.1,5.0,1000.4,5.0,180.0,5.0,6.7,5.0
2025-03-14 08:00:00,20.0,5.0,7.2,5.0,999.7,5.0,180.0,5.0,7.2,5.0
2025-03-14 09:00:00,19.7,3.0,8.9,3.0,999.35,3.0,180.0,3.0,7.45,3.0
2025-03-14 10:00:00,18.9,5.0,12.2,5.0,998.3,5.0,180.0,5.0,7.2,5.0
2025-03-14 11:00:00,18.9,5.0,13.9,5.0,997.4,5.0,170.0,5.0,7.7,5.0
2025-03-14 12:00:00,18.35,3.0,14.15,3.0,997.55,3.0,175.0,3.0,7.949999999999999,3.0
2025-03-14 13:00:00,18.9,5.0,15.0,5.0,998.7,5.0,180.0,5.0,8.2,5.0
2025-03-14 14:00:00,20.549999999999997,5.0,15.3,5.0,999.0,7.0,185.0,5.0,10.3,5.0
2025-03-14 15:00:00,22.799999999999997,3.0,15.3,3.0,998.8,3.0,190.0,3.0,10.8,3.0
2025-03-14 16:00:00,26.7,5.0,12.8,5.0,997.9,5.0,210.0,5.0,8.8,5.0
2025-03-14 17:00:00,29.4,5.0,10.0,5.0,997.0,5.0,240.0,5.0,8.2,5.0
2025-03-14 18:00:00,29.7,3.0,3.6,3.0,996.65,3.0,245.0,3.0,9.25,3.0
2025-03-14 19:00:00,30.0,5.5,-1.6500000000000001,5.0,995.8,7.0,260.0,5.0,10.3,5.0
2025-03-14 20:00:00,28.9,5.0,-1.7,5.0,995.4,5.0,250.0,5.0,11.3,5.0
2025-03-14 21:00:00,28.35,3.0,-1.7,3.0,995.25,3.0,260.0,3.0,11.3,3.0
2025-03-14 22:00:00,27.2,5.0,-1.7,5.0,995.2,5.0,250.0,5.0,10.3,5.0
2025-03-14 23:00:00,26.4,5.0,-2.8,5.0,995.3,7.0,245.0,5.0,7.699999999999999,5.0
2025-03-15 00:00:00,25.55,3.0,-3.05,3.0,995.8,3.0,260.0,3.0,6.7,3.0
2025-03-15 01:00:00,24.599999999999998,5.0,-4.266666666666667,5.0,997.4,7.666666666666667,270.0,5.0,6.0,5.333333333333333
2025-03-15 02:00:00,24.15,5.0,-8.05,5.0,997.3,7.0,290.0,5.0,5.95,5.0
2025-03-15 03:00:00,23.166666666666668,3.6666666666666665,-11.466666666666667,3.6666666666666665,997.3499999999999,5.0,293.3333333333333,3.6666666666666665,5.666666666666667,3.6666666666666665
2025-03-15 04:00:00,21.7,5.0,-12.2,5.0,996.6,5.0,290.0,5.0,4.6,6.0
2025-03-15 05:00:00,20.6,7.0,-10.6,7.0,997.4,7.0,300.0,7.0,3.6,7.0
2025-03-15 06:00:00,20.6,3.0,-10.6,3.0,997.8499999999999,3.0,260.0,3.0,4.1,3.0
2025-03-15 07:00:00,19.4,5.0,-8.9,5.0,998.6,5.0,200.0,5.0,3.6,5.0
2025-03-15 08:00:00,18.9,5.0,-9.4,5.0,997.5,5.0,260.0,5.0,3.6,5.0
2025-03-15 09:00:00,18.9,3.0,-8.6,3.0,997.35,3.0,245.0,3.0,3.6,3.0
2025-03-15 10:00:00,17.2,5.0,-6.1,5.0,997.2,5.0,220.0,5.0,2.6,5.0
2025-03-15 11:00:00,17.8,5.0,-7.2,5.0,997.8,7.0,225.0,5.0,4.1,5.0
2025-03-15 12:00:00,17.25,3.0,-6.4,3.0,997.55,3.0,220.0,3.0,3.8499999999999996,3.0
2025-03-15 13:00:00,17.8,5.0,-7.2,5.0,997.2,5.0,260.0,5.0,6.7,5.0
