interval_start_local,HB_NORTH,time_hour,time_dayofweek,time_is_weekend,time_hour_sin,time_hour_cos,weather_temp_7d_mean,weather_temp_anom_24h,weather_temp_f_lag24,weather_CDD65_lag24,weather_HDD65_lag24,weather_dewpoint_C_lag24,weather_deltaT_dew_C_lag24,weather_slp_hPa_lag24,weather_windspd_ms_lag24,weather_temp_f_lag48,weather_CDD65_lag48,weather_HDD65_lag48,weather_dewpoint_C_lag48,weather_deltaT_dew_C_lag48,weather_slp_hPa_lag48,weather_windspd_ms_lag48,load_ramp_hist,load_rolling_6h_hist,load_rolling_24h_hist,load_vol_24h_hist,load_system_lag24,load_system_lag48,solar_system_wide_lag24,solar_centerwest_lag24,solar_northwest_lag24,solar_fareast_lag24,solar_southeast_lag24,solar_centereast_lag24,solar_system_wide_lag48,solar_centerwest_lag48,solar_northwest_lag48,solar_fareast_lag48,solar_southeast_lag48,solar_centereast_lag48,wind_system_wide_lag24,wind_lz_south_houston_lag24,wind_lz_west_lag24,wind_lz_north_lag24,wind_system_wide_lag48,wind_lz_south_houston_lag48,wind_lz_west_lag48,wind_lz_north_lag48,price_ramp_hist,price_rolling_6h_hist,price_rolling_24h_hist,price_vol_24h_hist,price_lag24,price_lag48
2023-09-14 03:00:00,25.26,3,3,0,0.7071067811865475,0.7071067811865476,86.87892857142857,-13.388928571428565,73.49000000000001,8.490000000000009,0.0,18.3,4.75,1016.4,4.85,82.04,17.040000000000006,0.0,15.0,12.8,1013.35,2.85,947.4166666666642,48092.555555555555,56856.746527777774,8141.434897999153,50778.916666666664,50539.25,0.23,0.0,0.0,0.02,0.1,0.1,0.15,0.0,0.0,0.02,0.0,0.1,2203.0,1078.18,764.68,360.14,10546.18,2320.23,7557.96,667.99,-0.2699999999999996,26.695000000000004,29.967083333333335,11.568006283866838,24.36,20.41
2023-09-14 04:00:00,27.13,4,3,0,0.8660254037844386,0.5000000000000001,86.77178571428571,-14.811785714285719,71.96,6.959999999999994,0.0,18.9,3.3000000000000007,1016.6,3.1,78.53,13.530000000000001,0.0,16.65,9.200000000000003,1015.4,4.65,1709.0833333333358,49219.958333333336,56838.211805555555,8151.2568707195505,52488.0,52932.833333333336,0.23,0.0,0.0,0.02,0.1,0.1,0.12,0.0,0.0,0.01,0.0,0.1,1900.19,943.29,635.67,321.23,8685.28,2120.15,6180.12,385.01,0.7699999999999996,26.189999999999998,30.10541666666667,11.485779101022962,25.13,21.81
2023-09-14 05:00:00,26.41,5,3,0,0.9659258262890683,0.25881904510252074,86.67642857142857,-13.636428571428567,73.04,8.040000000000006,0.0,18.9,3.900000000000002,1016.4,3.1,72.95,7.950000000000003,0.0,19.15,3.6000000000000014,1014.0,2.85,2353.0,50732.23611111112,56804.993055555555,8157.981421734584,54841.0,55638.25,0.15,0.0,0.0,0.02,0.03,0.1,0.14,0.0,0.0,0.02,0.0,0.1,1843.83,968.7,614.32,260.81,7867.17,1701.14,5745.73,420.3,-2.3699999999999974,24.974999999999998,30.087500000000002,11.49736501001155,22.76,23.19
2023-09-14 06:00:00,29.09,6,3,0,1.0,6.123233995736766e-17,86.58428571428571,-13.544285714285706,73.04,8.040000000000006,0.0,18.9,3.900000000000002,1016.25,3.1,72.95,7.950000000000003,0.0,19.4,3.3500000000000014,1014.15,1.05,2347.0,52397.708333333336,56766.809027777774,8153.778532729355,57188.0,58104.416666666664,0.14,0.0,0.0,0.02,0.0,0.1,0.12,0.0,0.0,0.01,0.0,0.1,1663.58,890.64,577.65,195.29,6861.07,1447.89,5084.35,328.83,1.4499999999999993,24.801666666666666,29.984583333333337,11.540168026473221,24.21,26.68
2023-09-14 07:00:00,57.02,7,3,0,0.9659258262890683,-0.25881904510252063,86.50392857142857,-14.003928571428574,72.5,7.5,0.0,18.9,3.6000000000000014,1015.7,2.85,73.04,8.040000000000006,0.0,19.4,3.400000000000002,1013.9,2.6,2590.5833333333358,54151.0,56719.416666666664,8131.889705459902,59778.583333333336,60916.0,167.25,6.97,1.67,128.04,22.19,4.92,138.66,0.32,0.6,102.35,17.21,17.69,1756.97,915.45,745.11,96.41,6614.22,1344.16,4902.57,367.49,-0.8900000000000006,24.06833333333333,29.969583333333333,11.54894969028786,23.32,23.68
2023-09-14 08:00:00,31.44,8,3,0,0.8660254037844387,-0.49999999999999983,86.41499999999999,-15.35499999999999,71.06,6.060000000000002,0.0,19.4,2.3000000000000007,1015.5,2.6,73.94,8.939999999999998,0.0,19.4,3.900000000000002,1013.9,4.1,2715.0,56261.347222222226,56653.885416666664,8076.256790323454,62493.583333333336,64066.333333333336,2008.3,158.51,56.02,1142.1,300.27,67.64,1406.51,72.7,20.45,881.44,149.45,187.23,1363.51,508.64,835.5,19.37,5711.07,795.19,4592.87,323.01,2.280000000000001,24.23,29.888333333333335,11.57354542146498,25.6,27.55
2023-09-14 09:00:00,25.89,9,3,0,0.7071067811865476,-0.7071067811865475,86.32285714285715,-15.80285714285715,70.52,5.519999999999996,0.0,19.4,2.0,1015.45,2.6,73.94,8.939999999999998,0.0,19.15,4.150000000000002,1014.25,3.85,1764.3333333333285,58507.84722222222,56553.4201388889,7960.421415288667,64257.916666666664,66669.08333333333,3932.81,289.06,111.04,1595.52,472.14,170.88,3566.73,162.38,42.76,2060.49,340.97,449.93,1160.27,378.61,764.98,16.68,5527.03,683.34,4620.38,223.31,2.59,24.868333333333336,30.0525,11.517900340791039,28.19,24.25
2023-09-14 10:00:00,26.03,10,3,0,0.49999999999999994,-0.8660254037844387,86.23928571428571,-16.25928571428571,69.98,4.980000000000004,0.0,20.0,1.1000000000000014,1015.5,2.85,73.94,8.939999999999998,0.0,18.9,4.400000000000002,1014.8,3.1,941.6666666666715,60626.44444444444,56425.399305555555,7786.573830517808,65199.583333333336,68272.08333333333,5322.33,645.01,185.41,1639.79,644.13,324.12,4723.51,242.8,69.49,2781.0,511.32,570.9,1325.97,263.98,1037.27,24.72,5180.76,498.88,4469.34,212.54,-2.280000000000001,24.998333333333335,30.09541666666667,11.499693749839796,25.91,24.88
2023-09-14 11:00:00,23.93,11,3,0,0.258819045102521,-0.9659258262890682,86.15571428571428,-16.175714285714278,69.98,4.980000000000004,0.0,19.4,1.7000000000000028,1015.4,3.1,73.04,8.040000000000006,0.0,18.9,3.900000000000002,1014.9,4.6,550.2499999999927,62444.583333333336,56289.88888888888,7583.844990927653,65749.83333333333,69002.08333333333,6047.25,838.59,158.42,2081.38,627.41,479.32,6054.45,414.97,99.22,3209.21,698.06,855.01,1164.87,159.85,993.34,11.68,5132.03,382.87,4481.43,267.73,-0.379999999999999,25.459999999999997,30.223333333333333,11.42791915579599,25.53,22.46
2023-09-14 12:00:00,24.83,12,3,0,1.2246467991473532e-16,-1.0,86.07642857142858,-15.376428571428576,70.7,5.700000000000003,0.0,19.6,1.8999999999999986,1015.75,2.766666666666667,73.04,8.040000000000006,0.0,18.9,3.900000000000002,1015.15,4.85,-233.1333333333314,63832.69999999999,56182.685416666674,7426.344538601977,65516.7,68089.58333333333,7163.97,986.39,205.07,2458.52,750.53,667.04,6905.58,501.54,143.24,3314.55,692.3,1008.95,1331.87,259.83,1071.49,0.55,5042.81,504.1,4201.48,337.23,5.07,26.525000000000002,30.498333333333335,11.350801031535008,30.6,24.0
2023-09-14 13:00:00,28.53,13,3,0,-0.2588190451025208,-0.9659258262890683,85.98535714285715,-14.205357142857153,71.78,6.780000000000001,0.0,20.0,2.1000000000000014,1016.5,3.1,73.94,8.939999999999998,0.0,18.9,4.400000000000002,1015.8,5.7,-1404.8666666666613,64554.90833333333,56082.07430555556,7295.315912318824,64111.833333333336,66526.5,7360.51,885.68,134.84,2551.62,682.51,718.69,6996.83,594.18,157.52,3375.19,697.05,1000.3,1556.61,571.09,980.17,5.35,4893.87,700.35,3859.4,334.12,21.449999999999996,31.313333333333333,31.560833333333335,12.131753132070287,52.05,26.55
2023-09-14 14:00:00,27.92,14,3,0,-0.4999999999999998,-0.8660254037844388,85.89,-12.849999999999994,73.04,8.040000000000006,0.0,20.0,2.8000000000000007,1016.6,2.1,73.94,8.939999999999998,0.0,18.9,4.400000000000002,1016.0,5.1,-1300.8333333333358,64607.811111111114,55993.64722222223,7195.545280851587,62811.0,64933.25,7605.89,800.52,138.94,2573.49,660.36,636.68,7014.16,550.84,132.14,3659.99,670.05,1001.15,2046.4,1076.29,955.15,14.96,4676.98,1038.81,3227.6,410.57,-7.82,34.41833333333333,32.343333333333334,12.324590359754714,44.23,25.45
2023-09-14 15:00:00,24.03,15,3,0,-0.7071067811865471,-0.7071067811865479,85.78875000000001,-12.298749999999998,73.49000000000001,8.490000000000009,0.0,20.0,3.0500000000000007,1016.6,1.05,74.48,9.480000000000004,0.0,19.15,4.450000000000003,1016.25,4.6,-1170.1666666666642,64171.63055555555,55905.30694444445,7108.527332133578,61640.833333333336,63761.0,7808.46,878.29,164.01,2373.65,622.51,512.41,6345.65,536.53,138.13,3287.37,684.85,971.73,2992.29,1740.01,1226.59,25.69,4477.42,1412.82,2613.23,451.37,-17.24,34.218333333333334,32.34125,12.325529995640755,26.99,27.04
2023-09-14 16:00:00,24.55,16,3,0,-0.8660254037844384,-0.5000000000000004,85.67375,-9.993750000000006,75.67999999999999,10.679999999999993,0.0,20.533333333333335,3.7333333333333307,1016.5,0.0,77.0,12.0,0.0,19.4,5.600000000000001,1016.3,4.6,-2387.5,63180.58888888889,55829.966666666674,7060.92562359452,59253.333333333336,61061.5,7446.07,739.07,178.22,2131.97,647.98,466.97,5440.88,374.21,116.11,2890.19,655.0,913.93,4261.19,2451.81,1752.88,56.5,4437.26,1921.05,2078.0,438.21,-0.04999999999999716,34.39,31.32875,11.687110816564392,26.94,51.24
2023-09-14 17:00:00,25.21,17,3,0,-0.9659258262890683,-0.25881904510252063,85.55482142857143,-6.5748214285714255,78.98,13.980000000000004,0.0,19.4,6.700000000000003,1015.8,1.5,78.98,13.980000000000004,0.0,19.4,6.700000000000003,1016.2,5.1,-3466.0,61520.17222222222,55777.33819444445,7056.139080006125,55787.333333333336,57050.416666666664,5923.52,787.91,68.54,1516.1,589.12,349.71,3705.99,256.47,93.66,1967.83,566.19,555.45,5522.02,3404.71,2039.71,77.6,4444.06,2446.89,1521.31,475.86,-0.3100000000000023,34.57333333333333,29.316249999999997,7.118079743768989,26.63,74.93
2023-09-14 18:00:00,23.63,18,3,0,-1.0,-1.8369701987210297e-16,85.44178571428571,-4.4817857142857065,80.96000000000001,15.960000000000008,0.0,19.4,7.800000000000004,1015.2,1.5,80.51,15.510000000000005,0.0,19.4,7.550000000000004,1015.85,5.1,-3516.5,59312.52777777778,55723.88680555555,7078.5394051350095,52270.833333333336,53553.666666666664,4010.35,681.62,41.1,548.43,351.31,105.58,1936.01,183.71,57.94,809.18,360.55,310.41,6248.39,4021.75,2148.89,77.75,5044.41,3123.47,1319.45,601.49,-1.1199999999999974,33.724999999999994,29.112916666666667,7.1556748407861575,25.51,30.39
2023-09-14 19:00:00,27.22,19,3,0,-0.9659258262890684,0.2588190451025203,85.32285714285715,-3.2828571428571394,82.04,17.040000000000006,0.0,18.3,9.5,1013.9,1.5,82.04,17.040000000000006,0.0,18.9,8.900000000000002,1015.0,6.2,-2594.0,56906.694444444445,55690.05347222223,7106.534533375515,49676.833333333336,50488.833333333336,695.52,122.79,10.96,26.6,22.87,18.82,284.32,14.43,8.28,48.28,38.17,33.63,6666.61,3988.77,2620.59,57.25,5173.9,3473.01,1019.84,681.05,2.7799999999999976,29.765,28.616249999999997,6.754374950932481,28.29,40.21
2023-09-14 20:00:00,27.93,20,3,0,-0.8660254037844386,0.5000000000000001,85.19857142857143,-3.1585714285714204,82.04,17.040000000000006,0.0,18.9,8.900000000000002,1012.9,2.6,82.04,17.040000000000006,0.0,18.9,8.900000000000002,1014.4,5.1,-2210.75,54349.208333333336,55656.84861111111,7144.506131233026,47466.083333333336,48263.0,0.14,0.0,0.0,0.03,0.0,0.1,0.24,0.0,0.0,0.02,0.1,0.1,6394.31,3504.52,2770.17,119.62,4961.22,3177.51,1044.29,739.42,1.7200000000000024,27.395,28.339583333333334,6.543701571216876,30.01,36.65
2023-09-14 21:00:00,25.29,21,3,0,-0.7071067811865477,0.7071067811865474,85.07375,-3.573750000000004,81.5,16.5,0.0,18.9,8.600000000000001,1012.85,2.85,81.05,16.049999999999997,0.0,18.9,8.350000000000001,1014.35,5.9,-1080.4166666666715,51806.68055555556,55644.67847222223,7160.696798880395,46385.666666666664,46677.75,0.14,0.0,0.0,0.03,0.0,0.1,0.22,0.0,0.0,0.01,0.1,0.1,6153.82,3323.32,2642.9,187.6,4518.97,2768.53,997.18,753.26,-0.38000000000000256,27.834999999999997,28.40416666666667,6.548675217246032,29.63,28.08
2023-09-14 22:00:00,22.28,22,3,0,-0.5000000000000004,0.8660254037844384,84.94303571428571,-3.9830357142857196,80.96,15.959999999999994,0.0,19.4,7.800000000000001,1012.4,4.1,78.98,13.980000000000004,0.0,18.3,7.800000000000001,1014.5,6.2,-954.6666666666642,49502.958333333336,55632.48750000001,7178.548482170812,45431.0,45723.583333333336,0.14,0.0,0.0,0.03,0.0,0.1,0.23,0.0,0.0,0.02,0.1,0.1,6147.46,3278.33,2660.11,209.02,3944.3,2536.86,819.7,587.74,15.330000000000002,30.838333333333335,29.104166666666668,7.368069723394258,44.96,28.16
2023-09-14 23:00:00,20.67,23,3,0,-0.25881904510252157,0.9659258262890681,84.81232142857144,-4.752321428571435,80.06,15.060000000000002,0.0,18.3,8.399999999999999,1012.7,4.1,78.08,13.079999999999998,0.0,18.3,7.300000000000001,1014.9,6.2,73.83333333333576,47789.208333333336,55621.549999999996,7194.415352999485,45504.833333333336,45767.333333333336,0.13,0.0,0.0,0.02,0.0,0.1,0.23,0.0,0.0,0.02,0.1,0.1,6472.19,3024.87,3162.97,284.35,3515.75,2305.61,773.83,436.31,-18.73,30.771666666666665,28.944999999999997,7.387982603934944,26.23,30.05
2023-09-15 00:00:00,21.35,0,4,0,0.0,1.0,84.69660714285715,-4.6366071428571445,80.06,15.060000000000002,0.0,18.3,8.399999999999999,1012.6,3.5999999999999996,77.54,12.540000000000006,0.0,18.3,7.0,1015.1,6.45,1193.6666666666642,46860.48611111112,55600.85555555556,7220.374822335566,46698.5,47195.166666666664,0.13,0.0,0.0,0.03,0.0,0.1,0.23,0.0,0.0,0.02,0.1,0.1,6182.79,2827.63,3028.14,327.02,3021.77,1873.23,755.36,393.18,1.0199999999999996,31.061666666666667,29.028333333333332,7.3557015251476825,27.25,25.25
2023-09-15 01:00:00,21.28,1,4,0,0.25881904510252074,0.9659258262890683,84.60125000000001,-5.621250000000003,78.98,13.980000000000004,0.0,18.9,7.200000000000003,1013.0,2.6,75.02,10.019999999999996,0.0,18.3,5.599999999999998,1015.7,5.7,2354.6666666666642,46756.541666666664,55592.28611111111,7228.346707039385,49053.166666666664,49258.833333333336,0.13,0.0,0.0,0.03,0.0,0.1,0.22,0.0,0.0,0.02,0.1,0.1,5872.59,2559.28,2944.15,369.16,2769.4,1505.08,881.82,382.5,1.1900000000000013,31.086666666666662,29.058333333333334,7.351600634119191,28.44,27.72
2023-09-15 02:00:00,22.1,2,4,0,0.49999999999999994,0.8660254037844387,84.48875000000001,-9.468750000000014,75.02,10.019999999999996,0.0,21.7,2.1999999999999993,1013.7,3.1,73.94,8.939999999999998,0.0,18.3,5.0,1016.4,5.1,735.0,47143.555555555555,55590.48055555555,7229.853502519381,49788.166666666664,49831.5,0.14,0.0,0.0,0.03,0.0,0.1,0.23,0.0,0.0,0.02,0.1,0.1,5918.46,2541.76,3011.19,365.51,2573.73,1385.24,798.25,390.24,-2.5100000000000016,30.406666666666666,29.112499999999997,7.32228477644443,25.93,24.63
2023-09-15 03:00:00,21.01,3,4,0,0.7071067811865475,0.7071067811865476,84.37892857142857,-9.89892857142857,74.48,9.480000000000004,0.0,21.7,1.9000000000000021,1013.9,3.1,73.49000000000001,8.490000000000009,0.0,18.3,4.75,1016.4,4.85,797.8333333333358,47843.6111111111,55582.44236111111,7235.540622311947,50586.0,50778.916666666664,0.13,0.0,0.0,0.03,0.0,0.1,0.23,0.0,0.0,0.02,0.1,0.1,5599.79,2250.28,2931.26,418.25,2203.0,1078.18,764.68,360.14,-0.6699999999999982,29.678333333333338,29.150000000000002,7.299155400780367,25.26,24.36
2023-09-15 04:00:00,22.44,4,4,0,0.8660254037844386,0.5000000000000001,84.26071428571429,-11.10071428571429,73.16,8.159999999999997,0.0,21.066666666666663,1.8000000000000007,1013.7,3.766666666666667,71.96,6.959999999999994,0.0,18.9,3.3000000000000007,1016.6,3.1,1350.9166666666642,48927.930555555555,55559.48055555556,7246.653609795042,51936.916666666664,52488.0,0.14,0.0,0.0,0.03,0.0,0.1,0.23,0.0,0.0,0.02,0.1,0.1,5330.38,1986.62,3043.65,300.11,1900.19,943.29,635.67,321.23,1.8699999999999974,26.706666666666667,29.233333333333334,7.262589469096084,27.13,25.13
2023-09-15 05:00:00,21.01,5,4,0,0.9659258262890683,0.25881904510252074,84.15357142857144,-11.113571428571433,73.04,8.040000000000006,0.0,21.1,1.6999999999999993,1013.6,3.1,73.04,8.040000000000006,0.0,18.9,3.900000000000002,1016.4,3.1,2088.9166666666715,50348.09722222222,55525.51527777778,7252.075890389942,54025.833333333336,54841.0,0.16,0.0,0.0,0.03,0.0,0.1,0.15,0.0,0.0,0.02,0.03,0.1,4962.35,2094.55,2682.6,185.2,1843.83,968.7,614.32,260.81,-0.7199999999999989,26.736666666666668,29.385416666666668,7.158612313371023,26.41,22.76
2023-09-15 06:00:00,24.72,6,4,0,1.0,6.123233995736766e-17,84.05392857142857,-11.733928571428578,72.32,7.319999999999993,0.0,21.1,1.2999999999999972,1013.55,2.766666666666667,73.04,8.040000000000006,0.0,18.9,3.900000000000002,1016.25,3.1,1545.3333333333285,51826.875,55458.14722222223,7243.465463674642,55571.166666666664,57188.0,0.15,0.0,0.0,0.03,0.0,0.1,0.14,0.0,0.0,0.02,0.0,0.1,4255.3,1717.62,2304.2,233.48,1663.58,890.64,577.65,195.29,2.6799999999999997,27.043333333333337,29.58875,7.074024321998044,29.09,24.21
2023-09-15 07:00:00,26.83,7,4,0,0.9659258262890683,-0.25881904510252063,83.97035714285714,-12.010357142857146,71.96,6.959999999999994,0.0,20.6,1.5999999999999979,1013.3,4.1,72.5,7.5,0.0,18.9,3.6000000000000014,1015.7,2.85,2443.5,53320.458333333336,55384.65069444445,7206.57669429875,58014.666666666664,59778.583333333336,144.79,5.09,0.52,92.67,19.76,4.07,167.25,6.97,1.67,128.04,22.19,4.92,4045.04,1518.43,2314.56,212.05,1756.97,915.45,745.11,96.41,27.930000000000003,31.80666666666666,30.99291666666667,8.887748518686251,57.02,23.32
2023-09-15 08:00:00,26.22,8,4,0,0.8660254037844387,-0.49999999999999983,83.88785714285714,-12.827857142857141,71.06,6.060000000000002,0.0,20.6,1.0999999999999979,1012.7,2.6,71.06,6.060000000000002,0.0,19.4,2.3000000000000007,1015.5,2.6,2486.6666666666715,55105.98611111112,55301.64027777778,7132.221241992813,60501.333333333336,62493.583333333336,2192.53,103.55,16.98,527.96,403.86,61.35,2008.3,158.51,56.02,1142.1,300.27,67.64,3269.38,1207.47,1918.18,143.73,1363.51,508.64,835.5,19.37,-25.580000000000002,32.725,31.23625,8.81331246637498,31.44,25.6
2023-09-15 09:00:00,23.74,9,4,0,0.7071067811865476,-0.7071067811865475,83.80482142857143,-12.294821428571439,71.50999999999999,6.509999999999991,0.0,20.3,1.6499999999999986,1012.75,2.85,70.52,5.519999999999996,0.0,19.4,2.0,1015.45,2.6,1318.4166666666642,56978.27777777778,55200.049999999996,7015.512346088283,61819.75,64257.916666666664,5167.42,490.67,81.39,684.43,762.72,173.38,3932.81,289.06,111.04,1595.52,472.14,170.88,3519.96,2204.91,1165.57,149.48,1160.27,378.61,764.98,16.68,-5.550000000000001,32.83,31.140416666666667,8.860256390005155,25.89,28.19
2023-09-15 10:00:00,23.19,10,4,0,0.49999999999999994,-0.8660254037844387,83.72232142857143,-12.662321428571431,71.06,6.060000000000002,0.0,20.3,1.3999999999999986,1013.4,1.8,69.98,4.980000000000004,0.0,20.0,1.1000000000000014,1015.5,2.85,403.58333333333576,58692.680555555555,55076.03958333333,6855.550800469845,62223.333333333336,65199.583333333336,6942.65,1037.77,145.18,955.7,843.66,303.06,5322.33,645.01,185.41,1639.79,644.13,324.12,3302.13,2227.51,878.86,195.76,1325.97,263.98,1037.27,24.72,0.14000000000000057,32.64666666666667,31.145416666666666,8.857209777111391,26.03,25.91
2023-09-15 11:00:00,25.74,11,4,0,0.258819045102521,-0.9659258262890682,83.66339285714287,-12.603392857142865,71.06,6.060000000000002,0.0,20.0,1.6999999999999993,1013.9,3.1,69.98,4.980000000000004,0.0,19.4,1.7000000000000028,1015.4,3.1,337.5,60115.18055555556,54943.16458333334,6668.015127318534,62560.833333333336,65749.83333333333,9032.49,1465.6,262.26,2207.7,872.44,314.97,6047.25,838.59,158.42,2081.38,627.41,479.32,2675.23,1579.07,927.95,168.21,1164.87,159.85,993.34,11.68,-2.1000000000000014,32.233333333333334,31.07875,8.90719411850573,23.93,25.53
2023-09-15 12:00:00,31.96,12,4,0,1.2246467991473532e-16,-1.0,83.59803571428571,-12.538035714285712,71.06,6.060000000000002,0.0,20.0,1.6999999999999993,1014.2,3.1,70.7,5.700000000000003,0.0,19.6,1.8999999999999986,1015.75,2.766666666666667,-315.75,61227.5,54806.84722222222,6473.048405070768,62245.083333333336,65516.7,9150.12,1841.5,300.7,1613.59,902.49,461.72,7163.97,986.39,205.07,2458.52,750.53,667.04,2480.62,1345.36,988.32,146.94,1331.87,259.83,1071.49,0.55,0.8999999999999986,31.52333333333333,30.838333333333335,8.998084176095773,24.83,30.6
2023-09-15 13:00:00,31.47,13,4,0,-0.2588190451025208,-0.9659258262890683,83.50696428571429,-11.726964285714288,71.78,6.780000000000001,0.0,20.0,2.1000000000000014,1014.5,3.35,71.78,6.780000000000001,0.0,20.0,2.1000000000000014,1016.5,3.1,-1210.25,61730.8611111111,54678.63888888888,6309.133226078948,61034.833333333336,64111.833333333336,9143.64,1924.55,309.61,1318.5,915.71,611.49,7360.51,885.68,134.84,2551.62,682.51,718.69,2661.26,1636.2,864.24,160.82,1556.61,571.09,980.17,5.35,3.700000000000003,26.775000000000002,29.858333333333334,7.786696942535187,28.53,52.05
2023-09-15 14:00:00,341.58,14,4,0,-0.4999999999999998,-0.8660254037844388,83.3880357142857,-11.428035714285713,71.96,6.959999999999994,0.0,20.0,2.1999999999999993,1015.0,3.6,73.04,8.040000000000006,0.0,20.0,2.8000000000000007,1016.6,2.1,-1312.5833333333358,61601.0138888889,54549.94097222222,6165.908824686627,59722.25,62811.0,9223.73,1774.62,344.46,1658.2,907.94,497.3,7605.89,800.52,138.94,2573.49,660.36,636.68,3333.98,2239.35,882.79,211.84,2046.4,1076.29,955.15,14.96,-0.6099999999999994,26.188333333333333,29.178749999999997,7.164766638054915,27.92,44.23
2023-09-15 15:00:00,29.17,15,4,0,-0.7071067811865471,-0.7071067811865479,83.24723214285716,-11.962232142857161,71.285,6.284999999999997,0.0,20.450000000000003,1.3749999999999964,1015.1,3.85,73.49000000000001,8.490000000000009,0.0,20.0,3.0500000000000007,1016.6,1.05,-806.0,61117.097222222226,54436.416666666664,6053.739488255812,58916.25,61640.833333333336,9598.82,1836.65,366.0,1903.59,872.54,657.83,7808.46,878.29,164.01,2373.65,622.51,512.41,4533.27,2921.44,1222.89,388.94,2992.29,1740.01,1226.59,25.69,-3.8900000000000006,25.878333333333334,29.05541666666667,7.229267795692906,24.03,26.99
2023-09-15 16:00:00,28.05,16,4,0,-0.8660254037844384,-0.5000000000000004,83.07526785714286,-11.025267857142865,72.05,7.049999999999997,0.0,20.6,1.6499999999999986,1015.6,4.35,75.67999999999999,10.679999999999993,0.0,20.533333333333335,3.7333333333333307,1016.5,0.0,-2025.4166666666642,60228.347222222226,54337.979166666664,5990.889596475372,56890.833333333336,59253.333333333336,9438.19,1809.52,392.37,2091.6,832.09,676.48,7446.07,739.07,178.22,2131.97,647.98,466.97,5430.1,3408.05,1588.63,433.42,4261.19,2451.81,1752.88,56.5,0.5199999999999996,25.63166666666667,28.955833333333334,7.275984867811716,24.55,26.94
2023-09-15 17:00:00,65.53,17,4,0,-0.9659258262890683,-0.25881904510252063,82.89741071428571,-9.857410714285706,73.04,8.040000000000006,0.0,20.85,1.9499999999999993,1014.8,4.1,78.98,13.980000000000004,0.0,19.4,6.700000000000003,1015.8,1.5,-2978.0833333333358,58787.0,54259.87152777778,5983.387184821894,53912.75,55787.333333333336,8364.47,1757.66,327.33,1711.83,771.74,470.17,5923.52,787.91,68.54,1516.1,589.12,349.71,6363.94,3923.17,2029.17,411.6,5522.02,3404.71,2039.71,77.6,0.6600000000000001,25.845,28.896666666666672,7.301449329986763,25.21,26.63
2023-09-15 18:00:00,28.89,18,4,0,-1.0,-1.8369701987210297e-16,82.72544642857143,-8.69544642857143,74.03,9.030000000000001,0.0,20.85,2.5,1014.5,4.1,80.96000000000001,15.960000000000008,0.0,19.4,7.800000000000004,1015.2,1.5,-3427.0,56827.11111111112,54185.49305555556,6020.169574661512,50485.75,52270.833333333336,5582.35,1071.01,238.62,930.33,477.74,306.22,4010.35,681.62,41.1,548.43,351.31,105.58,7780.64,4571.08,2739.41,470.15,6248.39,4021.75,2148.89,77.75,-1.5800000000000018,25.645,28.81833333333333,7.349290806727023,23.63,25.51
2023-09-15 19:00:00,49.86,19,4,0,-0.9659258262890684,0.2588190451025203,82.5438392857143,-7.0738392857143,75.47,10.469999999999999,0.0,20.6,3.549999999999997,1014.0,3.3499999999999996,82.04,17.040000000000006,0.0,18.3,9.5,1013.9,1.5,-2348.5,54677.5138888889,54121.34375,6078.224238832648,48137.25,49676.833333333336,770.43,165.3,33.99,41.6,45.22,24.64,695.52,122.79,10.96,26.6,22.87,18.82,9282.36,5054.78,3702.92,524.66,6666.61,3988.77,2620.59,57.25,3.59,25.426666666666666,28.773749999999996,7.355877751806609,27.22,28.29
2023-09-15 20:00:00,24.57,20,4,0,-0.8660254037844386,0.5000000000000001,82.35312499999999,-7.3331249999999955,75.02,10.019999999999996,0.0,20.6,3.299999999999997,1013.5,2.6,82.04,17.040000000000006,0.0,18.9,8.900000000000002,1012.9,2.6,-1874.1666666666642,52434.319444444445,54071.21875,6140.139117637787,46263.083333333336,47466.083333333336,0.13,0.0,0.0,0.02,0.0,0.1,0.14,0.0,0.0,0.03,0.0,0.1,9895.4,4766.6,4555.95,572.85,6394.31,3504.52,2770.17,119.62,0.7100000000000009,25.42833333333333,28.687083333333334,7.352931671530073,27.93,30.01
2023-09-15 21:00:00,23.41,21,4,0,-0.7071067811865477,0.7071067811865474,82.15973214285715,-8.12973214285715,74.03,9.030000000000001,0.0,20.85,2.5,1013.55,2.6,81.5,16.5,0.0,18.9,8.600000000000001,1012.85,2.85,-852.5833333333358,50183.36111111112,54030.586805555555,6196.179778014347,45410.5,46385.666666666664,0.12,0.0,0.0,0.02,0.0,0.1,0.14,0.0,0.0,0.03,0.0,0.1,10889.79,4343.47,5919.49,626.83,6153.82,3323.32,2642.9,187.6,-2.6400000000000006,25.638333333333332,28.506249999999998,7.382043909523424,25.29,29.63
