t,price,p,y,u,w,variable_cost,fixed_cost,startup_cost,revenue,profit
4620,119.12,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,20369.52,9819.52
4621,102.85,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,17587.35,7037.3499999999985
4622,182.86,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,31269.06,20719.06
4623,103.83,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,17754.93,7204.93
4624,228.87,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,39136.770000000004,28586.770000000004
4625,101.43,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,17344.530000000002,6794.5300000000025
4626,45.26,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
4627,42.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4628,37.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4629,34.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4630,29.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4631,29.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4632,35.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4633,29.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4634,24.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4635,18.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4636,16.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4637,19.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4638,21.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4639,24.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4640,41.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4641,41.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4642,56.26,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
4643,76.41,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
4644,59.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4645,61.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4646,51.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4647,44.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4648,33.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4649,31.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4650,27.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4651,26.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4652,25.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4653,26.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4654,27.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4655,33.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4656,48.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4657,49.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4658,31.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4659,25.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4660,22.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4661,21.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4662,22.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4663,22.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4664,21.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4665,21.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4666,23.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4667,26.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4668,30.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4669,42.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4670,59.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4671,50.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4672,37.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4673,33.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4674,35.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4675,23.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4676,21.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4677,21.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4678,20.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4679,22.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4680,23.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4681,22.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4682,20.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4683,16.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4684,14.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4685,14.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4686,16.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4687,16.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4688,17.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4689,16.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4690,19.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4691,19.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4692,19.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4693,27.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4694,36.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4695,30.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4696,29.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4697,22.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4698,20.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4699,19.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4700,20.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4701,19.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4702,19.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4703,20.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4704,21.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4705,22.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4706,15.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4707,10.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4708,8.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4709,13.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4710,16.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4711,26.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4712,23.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4713,22.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4714,21.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4715,21.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4716,20.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4717,27.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4718,38.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4719,40.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4720,33.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4721,29.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4722,23.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4723,23.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4724,22.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4725,21.58,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4726,21.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4727,21.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4728,23.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4729,22.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4730,19.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4731,17.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4732,18.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4733,22.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4734,24.87,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4735,27.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4736,33.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4737,25.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4738,22.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4739,21.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4740,22.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4741,34.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4742,45.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4743,53.84,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4744,39.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4745,27.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4746,23.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4747,22.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4748,21.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4749,20.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4750,21.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4751,22.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4752,27.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4753,30.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4754,25.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4755,24.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4756,22.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4757,22.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4758,21.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4759,29.84,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4760,25.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4761,23.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4762,26.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4763,35.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4764,40.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4765,49.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4766,46.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4767,34.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4768,28.87,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4769,23.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4770,22.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4771,20.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4772,18.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4773,20.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4774,20.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4775,20.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4776,21.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4777,20.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4778,17.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4779,7.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4780,4.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4781,9.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4782,16.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4783,21.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4784,24.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4785,22.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4786,23.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4787,21.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4788,20.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4789,25.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4790,35.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4791,31.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4792,24.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4793,21.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4794,22.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4795,21.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4796,20.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4797,20.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4798,21.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4799,19.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4800,19.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4801,17.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4802,15.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4803,7.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4804,11.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4805,15.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4806,19.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4807,22.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4808,22.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4809,20.58,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4810,22.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4811,20.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4812,19.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4813,26.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4814,34.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4815,29.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4816,24.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4817,22.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4818,24.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4819,21.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4820,22.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4821,21.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4822,21.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4823,23.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4824,34.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4825,30.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4826,27.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4827,17.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4828,17.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4829,22.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4830,21.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4831,25.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4832,22.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4833,22.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4834,21.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4835,21.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4836,26.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4837,60.31,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
4838,64.77,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
4839,55.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4840,35.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4841,26.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4842,24.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4843,23.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4844,22.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4845,21.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4846,21.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4847,21.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4848,22.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4849,21.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4850,15.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4851,2.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4852,0.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4853,11.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4854,13.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4855,19.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4856,19.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4857,16.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4858,16.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4859,18.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4860,20.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4861,27.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4862,40.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4863,36.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4864,47.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4865,35.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4866,24.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4867,22.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4868,22.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4869,22.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4870,24.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4871,24.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4872,31.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4873,25.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4874,20.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4875,15.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4876,8.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4877,13.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4878,12.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4879,14.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4880,19.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4881,17.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4882,13.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4883,11.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4884,14.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4885,26.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4886,37.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4887,30.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4888,23.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4889,21.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4890,21.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4891,19.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4892,19.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4893,20.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4894,20.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4895,20.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4896,21.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4897,21.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4898,16.39,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4899,8.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4900,8.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4901,15.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4902,20.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4903,26.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4904,21.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4905,24.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4906,21.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4907,21.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4908,19.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4909,29.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4910,41.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4911,28.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4912,27.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4913,23.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4914,23.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4915,23.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
