interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,north,south,west,houston,system_total,forecast_date,publish_time_used
2025-03-14 19:00:00-05:00,2025-03-15 00:00:00+00:00,2025-03-14 20:00:00-05:00,2025-03-15 01:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,15308.295139709475,15411.853150195311,8243.288206677247,15005.633205566406,53969.06970214844,2025-03-14,latest
2025-03-14 20:00:00-05:00,2025-03-15 01:00:00+00:00,2025-03-14 21:00:00-05:00,2025-03-15 02:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,15182.92156922608,14993.862514782712,8431.328607006833,14961.428202539062,53569.54089355469,2025-03-14,latest
2025-03-14 21:00:00-05:00,2025-03-15 02:00:00+00:00,2025-03-14 22:00:00-05:00,2025-03-15 03:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14830.634955554195,14281.831341296383,8425.998680493161,14555.064685742189,52093.52966308593,2025-03-14,latest
2025-03-14 22:00:00-05:00,2025-03-15 03:00:00+00:00,2025-03-14 23:00:00-05:00,2025-03-15 04:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14271.034860595712,13231.737970532227,8428.245777172857,13808.030952246092,49739.04956054689,2025-03-14,latest
2025-03-14 23:00:00-05:00,2025-03-15 04:00:00+00:00,2025-03-15 00:00:00-05:00,2025-03-15 05:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,13419.289414428715,12157.522514074708,8532.60488829346,12979.033500585936,47088.45031738282,2025-03-14,latest
2025-03-15 00:00:00-05:00,2025-03-15 05:00:00+00:00,2025-03-15 01:00:00-05:00,2025-03-15 06:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,12727.71031260376,11024.957771942138,8390.667918774412,12042.271723730468,44185.60772705078,2025-03-15,latest
2025-03-15 01:00:00-05:00,2025-03-15 06:00:00+00:00,2025-03-15 02:00:00-05:00,2025-03-15 07:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,12087.346639440915,10318.265675781257,8354.454404211425,11444.731498339845,42204.79821777344,2025-03-15,latest
2025-03-15 02:00:00-05:00,2025-03-15 07:00:00+00:00,2025-03-15 03:00:00-05:00,2025-03-15 08:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,11576.602576422112,9743.24768346558,8520.379516088868,10926.108541894531,40766.33831787109,2025-03-15,latest
2025-03-15 03:00:00-05:00,2025-03-15 08:00:00+00:00,2025-03-15 04:00:00-05:00,2025-03-15 09:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,11321.631077508544,9500.265211981197,8483.554277502442,10765.385431542967,40070.83599853515,2025-03-15,latest
2025-03-15 04:00:00-05:00,2025-03-15 09:00:00+00:00,2025-03-15 05:00:00-05:00,2025-03-15 10:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,11343.516696936033,9410.978290490728,8433.523474975585,10654.35092236328,39842.369384765625,2025-03-15,latest
2025-03-15 05:00:00-05:00,2025-03-15 10:00:00+00:00,2025-03-15 06:00:00-05:00,2025-03-15 11:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,11660.721680541992,9506.677904602058,8478.321735754396,10674.371940820312,40320.09326171876,2025-03-15,latest
2025-03-15 06:00:00-05:00,2025-03-15 11:00:00+00:00,2025-03-15 07:00:00-05:00,2025-03-15 12:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,12233.938778143309,9718.1769378479,8527.27226984863,10800.90248046875,41280.29046630859,2025-03-15,latest
2025-03-15 07:00:00-05:00,2025-03-15 12:00:00+00:00,2025-03-15 08:00:00-05:00,2025-03-15 13:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,13023.504745837405,10099.631826855471,8626.786232287597,10998.377243847655,42748.30004882813,2025-03-15,latest
2025-03-15 08:00:00-05:00,2025-03-15 13:00:00+00:00,2025-03-15 09:00:00-05:00,2025-03-15 14:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,13920.688697900388,10580.461796777348,8819.801982373046,11272.097693847656,44593.05017089844,2025-03-15,latest
2025-03-15 09:00:00-05:00,2025-03-15 14:00:00+00:00,2025-03-15 10:00:00-05:00,2025-03-15 15:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14471.328946716309,10975.125829882812,8983.337477111814,11680.378156445311,46110.17041015625,2025-03-15,latest
2025-03-15 10:00:00-05:00,2025-03-15 15:00:00+00:00,2025-03-15 11:00:00-05:00,2025-03-15 16:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14635.241746166992,11227.482879797364,8992.54550723877,12017.000252539063,46872.27038574219,2025-03-15,latest
2025-03-15 11:00:00-05:00,2025-03-15 16:00:00+00:00,2025-03-15 12:00:00-05:00,2025-03-15 17:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14591.83388175049,11393.770137121583,8964.99248845215,12233.344166503906,47183.94067382813,2025-03-15,latest
2025-03-15 12:00:00-05:00,2025-03-15 17:00:00+00:00,2025-03-15 13:00:00-05:00,2025-03-15 18:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14532.064274426271,11556.756197412114,8927.971047888184,12324.808577929689,47341.60009765626,2025-03-15,latest
2025-03-15 13:00:00-05:00,2025-03-15 18:00:00+00:00,2025-03-15 14:00:00-05:00,2025-03-15 19:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14362.603107592777,11757.301343664552,8873.169492590334,12423.915924316407,47416.98986816407,2025-03-15,latest
2025-03-15 14:00:00-05:00,2025-03-15 19:00:00+00:00,2025-03-15 15:00:00-05:00,2025-03-15 20:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14178.512600891112,11981.843743408204,8816.779517224122,12497.564822070311,47474.70068359375,2025-03-15,latest
2025-03-15 15:00:00-05:00,2025-03-15 20:00:00+00:00,2025-03-15 16:00:00-05:00,2025-03-15 21:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14135.364218237304,12292.187636523437,8862.644330004885,12695.443829882812,47985.64001464844,2025-03-15,latest
2025-03-15 16:00:00-05:00,2025-03-15 21:00:00+00:00,2025-03-15 17:00:00-05:00,2025-03-15 22:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14125.99652017822,12571.59029489746,8765.911070080561,12850.062051367187,48313.55993652343,2025-03-15,latest
2025-03-15 17:00:00-05:00,2025-03-15 22:00:00+00:00,2025-03-15 18:00:00-05:00,2025-03-15 23:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,14033.184922985845,12692.41782775879,8743.580449450687,12765.637478515624,48234.82067871095,2025-03-15,latest
2025-03-15 18:00:00-05:00,2025-03-15 23:00:00+00:00,2025-03-15 19:00:00-05:00,2025-03-16 00:00:00+00:00,2025-03-14 14:30:00-05:00,2025-03-14 19:30:00+00:00,13786.20839291992,12560.378012341307,8692.524069348145,12546.359374023436,47585.46984863281,2025-03-15,latest
2025-03-15 19:00:00-05:00,2025-03-16 00:00:00+00:00,2025-03-15 20:00:00-05:00,2025-03-16 01:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,12940.216852392576,11919.330976293944,8085.53784348144,12093.575338574217,45038.66101074218,2025-03-15,latest
2025-03-15 20:00:00-05:00,2025-03-16 01:00:00+00:00,2025-03-15 21:00:00-05:00,2025-03-16 02:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,13067.537077722172,11824.17591242676,8156.643516101079,11951.55316171875,44999.90966796876,2025-03-15,latest
2025-03-15 21:00:00-05:00,2025-03-16 02:00:00+00:00,2025-03-15 22:00:00-05:00,2025-03-16 03:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,12984.210561608892,11544.815111804199,8205.632625219725,11734.792262890624,44469.45056152344,2025-03-15,latest
2025-03-15 22:00:00-05:00,2025-03-16 03:00:00+00:00,2025-03-15 23:00:00-05:00,2025-03-16 04:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,12610.666146203615,11054.698025085452,8146.360829101558,11292.414525976563,43104.13952636719,2025-03-15,latest
2025-03-15 23:00:00-05:00,2025-03-16 04:00:00+00:00,2025-03-16 00:00:00-05:00,2025-03-16 05:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,12118.85733602295,10434.754619482426,8165.726742443846,10777.231370410156,41496.57006835938,2025-03-15,latest
2025-03-16 00:00:00-05:00,2025-03-16 05:00:00+00:00,2025-03-16 01:00:00-05:00,2025-03-16 06:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,12353.245296142575,10462.2458529541,8204.39541740722,10936.593902246092,41956.48046874999,2025-03-16,latest
2025-03-16 01:00:00-05:00,2025-03-16 06:00:00+00:00,2025-03-16 02:00:00-05:00,2025-03-16 07:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,11981.449939807128,10040.47434034424,8216.884085180665,10568.981551660156,40807.78991699219,2025-03-16,latest
2025-03-16 02:00:00-05:00,2025-03-16 07:00:00+00:00,2025-03-16 03:00:00-05:00,2025-03-16 08:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,11813.612132824712,9711.937768457037,8040.0196940307615,10362.619735742188,39928.1893310547,2025-03-16,latest
2025-03-16 03:00:00-05:00,2025-03-16 08:00:00+00:00,2025-03-16 04:00:00-05:00,2025-03-16 09:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,11666.579362475588,9466.460632250975,8178.223604296872,10209.106640234377,39520.37023925781,2025-03-16,latest
2025-03-16 04:00:00-05:00,2025-03-16 09:00:00+00:00,2025-03-16 05:00:00-05:00,2025-03-16 10:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,11681.59180943604,9315.771603320312,8393.226643688966,9904.40957734375,39294.99963378907,2025-03-16,latest
2025-03-16 05:00:00-05:00,2025-03-16 10:00:00+00:00,2025-03-16 06:00:00-05:00,2025-03-16 11:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,11819.244875500488,9187.08155063476,8514.341599255373,9721.131413085935,39241.79943847656,2025-03-16,latest
2025-03-16 06:00:00-05:00,2025-03-16 11:00:00+00:00,2025-03-16 07:00:00-05:00,2025-03-16 12:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,12313.382601696781,9301.497409460451,8599.249565014648,9741.430116210937,39955.55969238282,2025-03-16,latest
2025-03-16 07:00:00-05:00,2025-03-16 12:00:00+00:00,2025-03-16 08:00:00-05:00,2025-03-16 13:00:00+00:00,2025-03-15 14:30:00-05:00,2025-03-15 19:30:00+00:00,13005.090146594235,9736.852952465828,8708.785086779788,9854.441858105469,41305.17004394532,2025-03-16,latest
